"chrom","chromStart","chromEnd","strand","name"
"9",107567945,107572779,"+","Hyal2"
"9",107576927,107581710,"+","Hyal1"
"9",107578887,107584050,"+","Nat6"
"9",107580818,107587359,"+","Hyal3"
"9",107587642,107593385,"+","Ifrd2"
"9",107597674,107609229,"-","Sema3b"
"9",107614125,107635367,"-","Gnai2"
"9",107650634,107669530,"-","Slc38a3"
"9",107674474,107679712,"-","Gnat1"
"9",107681500,107710475,"-","Sema3f"
"9",107740371,107770996,"-","Rbm5"
"9",107773559,107873237,"-","Rbm6"
"9",107888151,107903139,"+","Mon1a"
"9",107906873,107920383,"+","Mst1r"
"9",107928469,107932461,"+","Actl11"
"9",107935674,107949691,"+","Camkv"
"9",107950136,107972270,"+","Traip"
"9",107975505,107984060,"+","Uba7"
"9",107983058,107995007,"+","Gm20661"
"9",107984223,107985879,"-","Inka1"
"9",107992497,107999684,"+","Cdhr4"
"9",107996349,108045270,"+","Gm20662"
"9",108002501,108048782,"+","Ip6k1"
"9",108049242,108052801,"+","Gmppb"
"9",108051534,108083346,"-","Rnf123"
"9",108051675,108058592,"+","Gm20529"
"9",108053159,108055701,"+","Amigo3"
"9",108080436,108085003,"+","Mst1"
"9",108085413,108094606,"-","Apeh"
"9",108096022,108190384,"-","Bsn"
"9",108133718,108138567,"+","4930447F24Rik"
"9",108204634,108263958,"-","Dag1"
"9",108290429,108296498,"+","Nicn1"
"9",108296853,108302302,"+","Amt"
"9",108302958,108306160,"-","Tcta"
"9",108306129,108337934,"+","Rhoa"
"9",108338903,108340343,"+","Gpx1"
"9",108347853,108392545,"+","Usp4"
"9",108392805,108410934,"+","1700102P08Rik"
"9",108403611,108428484,"-","Ccdc36"
"9",108436482,108446086,"+","BC048562"
"9",108447636,108461581,"-","Klhdc8b"
"9",108460527,108465938,"+","Ccdc71"
"9",108479736,108490530,"+","Lamb2"
"9",108490602,108502337,"+","Usp19"
"9",108507706,108515941,"+","Qars"
"9",108516806,108560163,"+","Qrich1"
"9",108560286,108565584,"+","Impdh2"
"9",108565537,108567434,"-","Ndufaf3"
"9",108569886,108572774,"+","Dalrd3"
"9",108572311,108578739,"-","Wdr6"
"9",108578862,108597667,"-","P4htm"
"9",108602942,108649386,"-","Arih2"
"9",108662088,108684641,"+","Slc25a20"
"9",108689314,108750436,"+","Prkar2a"
"9",108783796,108806337,"+","Ip6k2"
"9",108808368,108818844,"+","Nckipsd"
"9",108823938,108825098,"-","Gm35025"
"9",108826320,108852969,"+","Celsr3"
"9",108853283,108913049,"+","Slc26a6"
"9",108914619,108915563,"+","Tmem89"
"9",108936633,108949623,"+","Uqcrc1"
"9",108953586,108984875,"+","Col7a1"
"9",108986010,108987164,"+","Ucn2"
"9",108991778,109032228,"+","Pfkfb4"
"9",109038565,109057777,"+","Shisa5"
"9",109057933,109059734,"-","Trex1"
"9",109057933,109074124,"-","Atrip"
"9",109074568,109082587,"-","Tma7"
"9",109082493,109092489,"+","Ccdc51"
"9",109095389,109119917,"+","Plxnb1"
"9",109139447,109162041,"-","Fbxw21"
"9",109179227,109195975,"-","Fbxw13"
"9",109217432,109234754,"-","Fbxw20"
"9",109270790,109287676,"-","Fbxw14"
"9",109322886,109339659,"-","Fbxw28"
"9",109378400,109404296,"-","Fbxw22"
"9",109432316,109449140,"-","Fbxw16"
"9",109476654,109495875,"-","Fbxw19"
"9",109552602,109568262,"-","Fbxw15"
"9",109601116,109626057,"-","Fbxw24"
"9",109645122,109664652,"-","Fbxw25"
"9",109676734,109702700,"-","Fbxw18"
"9",109717566,109746089,"-","Fbxw26"
"9",109766045,109790670,"-","Fbxw27"
"9",109812280,109826633,"+","Spink8"
"9",109832749,109843116,"+","Nme6"
"9",109847379,109849617,"-","Camp"
"9",109875579,109893895,"+","Cdc25a"
"9",109931460,110083955,"+","Map4"
"9",110084320,110117830,"-","Dhx30"
"9",110117708,110240178,"+","Smarcc1"
"9",110243783,110262576,"+","Cspg5"
"9",110305173,110322102,"+","Elp6"
"9",110333288,110384950,"+","Scap"
"9",110385082,110408213,"-","Ptpn23"
"9",110419747,110423012,"+","Ngp"
"9",110425926,110476694,"-","Klhl18"
"9",110476958,110525179,"+","Kif9"
"9",110532597,110618633,"+","Setd2"
"9",110621135,110624452,"-","Nradd"
"9",110624789,110654161,"-","Nbeal2"
"9",110656503,110711606,"+","Ccdc12"
"9",110722085,110747145,"-","Pth1r"
"9",110741861,110769798,"+","Myl3"
"9",110798166,110803754,"+","Prss42"
"9",110813994,110824523,"+","Prss44"
"9",110826690,110831839,"+","Prss43"
"9",110834588,110841313,"+","Prss45"
"9",110844506,110856522,"+","Prss46"
"9",110857967,110864629,"+","Prss50"
"9",110865711,110880113,"-","Tmie"
"9",110879870,110900530,"+","Als2cl"
"9",110914739,110916861,"-","Fam240a"
"9",110939603,110946158,"-","Tdgf1"
"9",110951545,110984066,"+","Lrrc2"
"9",110984935,110990583,"-","Rtp3"
"9",110989499,111008029,"+","Gm10030"
"9",111019271,111042767,"+","Ltf"
"9",111054486,111057519,"-","Ccrl2"
"9",111117592,111225668,"+","Lrrfip2"
"9",111228228,111271791,"-","Mlh1"
"9",111271929,111279093,"+","Epm2aip1"
"9",111311739,111395775,"+","Trank1"
"9",111439081,111489118,"+","Dclk3"
"9",111561437,111690348,"-","Stac"
"9",112065091,112235938,"-","Arpp21"
"9",113651744,113708259,"-","Pdcd6ip"
"9",113741473,113919682,"+","Clasp2"
"9",113930934,113977202,"+","Ubp1"
"9",113963637,114046191,"-","Fbxl2"
"9",114057140,114098728,"+","Susd5"
"9",114237697,114317028,"-","4921528I07Rik"
"9",114330135,114330578,"+","Bcl2a1c"
"9",114368303,114377229,"+","4930520O04Rik"
"9",114375134,114390675,"-","Crtap"
"9",114401076,114474898,"+","Glb1"
"9",114401105,114407276,"+","Tmppe"
"9",114490316,114504916,"-","Ccr4"
"9",114507133,114564369,"-","Trim71"
"9",114515697,114516424,"+","C130032M10Rik"
"9",114585878,114640184,"-","Cnot10"
"9",114688790,114724302,"+","Dync1li1"
"9",114731116,114749344,"+","Cmtm6"
"9",114756836,114781856,"-","Cmtm7"
"9",114789345,114844156,"-","Cmtm8"
"9",114899341,114933987,"-","Gpd1l"
"9",114978569,115232225,"+","Osbpl10"
"9",114982366,114982739,"-","Rps27rt"
"9",115242581,115310421,"-","Stt3b"
"9",115665914,115674353,"+","D330037F02Rik"
"9",115909455,116076176,"+","Gadl1"
"9",116084293,116175360,"-","Tgfbr2"
"9",116572746,117629913,"-","Rbms3"
"9",117252536,117254696,"+","Gm17396"
"9",118040499,118069794,"+","Azi2"
"9",118064522,118150177,"-","Cmc1"
"9",118478212,118486132,"+","Eomes"
"9",118506267,118582519,"+","Golga4"
"9",118606690,118901003,"+","Itga9"
"9",118926453,119043998,"+","Ctdspl"
"9",119052778,119071525,"+","Vill"
"9",119071527,119093502,"-","Plcd1"
"9",119102478,119148246,"+","Dlec1"
"9",119148023,119157093,"-","Acaa1b"
"9",119159161,119161669,"+","Gm47289"
"9",119169455,119365553,"-","Slc22a14"
"9",119192974,119209098,"-","Slc22a13"
"9",119238432,119322427,"-","Oxsr1"
"9",119335934,119341411,"-","Myd88"
"9",119339676,119350299,"+","Acaa1a"
"9",119357381,119393797,"+","Xylb"
"9",119402118,119434995,"+","Acvr2b"
"9",119444904,119465517,"+","Exog"
"9",119483408,119579016,"-","Scn5a"
"9",119608456,119719322,"-","Scn10a"
"9",119753759,119825456,"-","Scn11a"
"9",119894878,119926587,"+","Wdr48"
"9",119901616,120069879,"-","Cx3cr1"
"9",119925257,119937565,"-","Gorasp1"
"9",119937606,119967793,"+","Ttc21a"
"9",119971163,119984658,"-","Csrnp1"
"9",120013755,120023598,"-","Xirp1"
"9",120092114,120094906,"+","Ccr8"
"9",120110374,120124504,"+","Slc25a38"
"9",120127689,120132369,"+","Rpsa"
"9",120149707,120181484,"+","Mobp"
"9",120179038,120279171,"+","Gm38642"
"9",120301513,120474841,"+","Myrip"
"9",120492232,120495330,"+","Eif1b"
"9",120539818,120568327,"+","Entpd3"
"9",120571444,120574654,"+","Rpl14"
"9",120674405,120682399,"+","Gm39458"
"9",120929216,120960507,"+","Ctnnb1"
"9",120955351,121277197,"-","Ulk4"
"9",121297502,121474918,"+","Trak1"
"9",121489824,121495694,"-","Cck"
"9",121577843,121642096,"-","Lyzl4"
"9",121642716,121672954,"+","Vipr1"
"9",121680045,121705490,"-","Sec22c"
"9",121710329,121713388,"+","Ss18l2"
"9",121719169,121756843,"+","Nktr"
"9",121759330,121771742,"+","Zfp651"
"9",121777607,121783818,"+","Klhl40"
"9",121784016,121792507,"-","Hhatl"
"9",121797627,121839461,"-","Ccdc13"
"9",121848563,121858362,"-","Higd1a"
"9",121898355,121911074,"+","Ackr2"
"9",121914356,121916305,"-","Cyp8b1"
"9",121950988,121980209,"+","Fam198a"
"9",121981606,121997110,"-","Pomgnt2"
"9",122117266,122169702,"+","Snrk"
"9",122175874,122294423,"-","Ano10"
"9",122351608,122381524,"+","Abhd5"
"9",122747346,122802135,"+","Topaz1"
"9",122805539,122836334,"+","Tcaim"
"9",122822776,122844035,"-","Gm35549"
"9",122844529,122866006,"-","Zfp445"
"9",122885080,122903531,"-","A530083I20Rik"
"9",122885685,122898618,"+","Zkscan7"
"9",122923072,122931028,"+","Zfp105"
"9",122945089,122951000,"-","1110059G10Rik"
"9",122951046,123018733,"+","Kif15"
"9",123021326,123023705,"+","Tmem42"
"9",123021418,123045019,"+","Gm49323"
"9",123034726,123067561,"+","Tgm4"
"9",123066160,123113205,"-","Zdhhc3"
"9",123113215,123136129,"+","Exosc7"
"9",123150946,123157432,"+","Clec3b"
"9",123170824,123216038,"-","Cdcp1"
"9",123259053,123260764,"-","Tmem158"
"9",123366927,123462666,"+","Lars2"
"9",123478706,123521552,"+","Limd1"
"9",123529759,123592600,"+","Sacm1l"
"9",123590800,123632565,"-","Slc6a20b"
"9",123634770,123678885,"-","Slc6a20a"
"9",123678439,123784330,"+","Ccr9"
"9",123694416,123717697,"-","Lztfl1"
"9",123789500,123851899,"-","Fyco1"
"9",123806475,123811760,"+","Cxcr6"
"9",123852315,123862029,"-","Xcr1"
"9",123962124,123968692,"-","Ccr1"
"9",123977243,123978408,"-","Ccr1l1"
"9",124021972,124031689,"+","Ccr3"
"9",124101950,124113557,"+","Ccr2"
"9",124121543,124147699,"+","Ccr5"
"9",124291804,124312696,"-","2010315B03Rik"
"9",124422622,124476898,"-","Ppp2r3d"
"9",124493731,124493793,"-","Gm21836"
"10",3256208,3267771,"-","H60c"
"10",3366057,3464975,"+","Ppp1r14c"
"10",3540240,3554877,"+","Iyd"
"10",3740364,3967303,"+","Plekhg1"
"10",3973118,4167081,"+","Mthfd1l"
"10",4266380,4359470,"+","Akap12"
"10",4367075,4388108,"-","Zbtb2"
"10",4401915,4432388,"-","Rmnd1"
"10",4409033,4423369,"+","Gm16153"
"10",4432467,4455141,"+","Armt1"
"10",4482502,4562231,"+","Ccdc170"
"10",4611593,5005614,"+","Esr1"
"10",5020917,5551482,"-","Syne1"
"10",5069192,5071975,"+","Gm10097"
"10",5593775,5606904,"+","Myct1"
"10",5639218,5647617,"+","Vip"
"10",5799160,5805600,"-","Fbxo5"
"10",5811887,5823910,"-","Mtrf1l"
"10",5825663,5922400,"-","Rgs17"
"10",6740629,6761761,"-","Gm10945"
"10",6758506,7038198,"+","Oprm1"
"10",6885796,7052478,"-","Ipcef1"
"10",7119063,7212237,"-","Cnksr3"
"10",7440362,7473638,"-","Ulbp1"
"10",7589800,7625483,"+","Lrp11"
"10",7629373,7681136,"-","Pcmt1"
"10",7667503,7678881,"+","Nup43"
"10",7681214,7716460,"+","Lats1"
"10",7726000,7763150,"+","Katna1"
"10",7743520,7761099,"-","Gm20470"
"10",7767947,7792824,"-","Ginm1"
"10",7792891,7823135,"+","Ppil4"
"10",7832470,7870396,"+","Zc3h12d"
"10",7905653,7956230,"-","Tab2"
"10",8204756,8518825,"-","Ust"
"10",8722219,8886070,"-","Sash1"
"10",9622936,9675208,"-","Samd5"
"10",9755547,9901079,"-","Stxbp5"
"10",10184800,10258699,"+","4930598N05Rik"
"10",10335703,10472326,"-","Adgb"
"10",10545002,10558265,"-","Rab32"
"10",10681348,10681858,"+","Gm10944"
"10",10686059,11082356,"-","Grm1"
"10",11149427,11217595,"+","Shprh"
"10",11281330,11298052,"+","Fbxo30"
"10",11343404,11459644,"+","Epm2a"
"10",12382188,12869365,"-","Utrn"
"10",12938209,12964298,"-","Stx11"
"10",13005343,13009183,"+","Sf3b5"
"10",13060504,13131694,"+","Plagl1"
"10",13149540,13178023,"-","Zc2hc1b"
"10",13178140,13193168,"-","Ltv1"
"10",13207717,13474412,"-","Phactr2"
"10",13499540,13519035,"+","Fuca2"
"10",13523842,13553142,"-","Pex3"
"10",13552894,13563376,"+","Adat2"
"10",13647054,13868980,"-","Aig1"
"10",13966075,14151374,"+","Hivep2"
"10",14402583,14545659,"-","Adgrg6"
"10",14654755,14705560,"-","Vta1"
"10",14705591,14770850,"+","Nmbr"
"10",14715623,14718214,"-","Gje1"
"10",16906427,17095807,"-","Gm20125"
"10",17723218,17725674,"+","Cited2"
"10",17796226,17845665,"+","Txlnb"
"10",17868612,17948067,"-","Heca"
"10",18011260,18023288,"-","Abracl"
"10",18055861,18125155,"+","Reps1"
"10",18128903,18210890,"-","Ect2l"
"10",18213676,18234998,"-","Ccdc28a"
"10",18318985,18533892,"+","Nhsl1"
"10",18539498,18546076,"-","Hebp2"
"10",18581839,18743949,"-","Arfgef3"
"10",18779725,18786793,"-","Gm4922"
"10",18845020,18857073,"+","Perp"
"10",19000910,19015657,"-","Tnfaip3"
"10",19356533,19358604,"+","Olig3"
"10",19591949,19610229,"+","Ifngr1"
"10",19621998,19634681,"+","Il22ra2"
"10",19712570,19760053,"+","Il20ra"
"10",19847916,19851459,"-","Slc35d3"
"10",19853900,19907689,"-","Pex7"
"10",19934472,20142753,"+","Map3k5"
"10",20148471,20281590,"+","Map7"
"10",20312469,20344613,"+","Bclaf1"
"10",20347770,20361304,"+","Mtfr2"
"10",20398004,20725078,"-","Pde7b"
"10",20952547,21080429,"+","Ahi1"
"10",21124935,21160984,"-","Myb"
"10",21295979,21368898,"+","Hbs1l"
"10",21377291,21396585,"+","Aldh8a1"
"10",21593145,21622376,"+","1700020N01Rik"
"10",21882184,21999903,"+","Sgk1"
"10",22066307,22068079,"-","4930444G20Rik"
"10",22113050,22149270,"-","E030030I06Rik"
"10",22158569,22374139,"+","Raet1e"
"10",22158586,22288849,"+","H60b"
"10",22360552,22374139,"+","Raet1d"
"10",22645011,22704285,"+","Slc2a12"
"10",22703879,22731938,"-","Tbpl1"
"10",22751897,22753337,"+","Gm47634"
"10",22817281,22820174,"-","Tcf21"
"10",23102963,23350786,"-","Eya4"
"10",23785183,23787275,"-","Rps12"
"10",23796986,23827968,"+","Slc18b1"
"10",23851462,23869843,"+","Vnn3"
"10",23894688,23905343,"+","Vnn1"
"10",23920356,23921469,"+","Taar1"
"10",23938572,23941583,"+","Taar2"
"10",23949558,23950589,"+","Taar3"
"10",23960494,23961537,"+","Taar4"
"10",23970706,23971719,"+","Taar5"
"10",23984609,23985646,"-","Taar6"
"10",23992405,23993481,"-","Taar7a"
"10",23999939,24001015,"+","Taar7b"
"10",24027222,24028298,"+","Taar7d"
"10",24037614,24038690,"+","Taar7e"
"10",24049510,24050586,"+","Taar7f"
"10",24076500,24077534,"+","Taar8a"
"10",24091260,24092294,"-","Taar8b"
"10",24100878,24101912,"-","Taar8c"
"10",24108488,24109534,"-","Taar9"
"10",24149302,24190222,"+","Stx7"
"10",24223517,24302790,"+","Moxd1"
"10",24549441,24597108,"-","Gm15270"
"10",24595442,24598683,"+","Ctgf"
"10",24637914,24712159,"-","Enpp1"
"10",24772406,24842823,"-","Enpp3"
"10",24869986,24913681,"+","Med23"
"10",24915221,24927484,"-","Arg1"
"10",25169090,25307870,"-","Akap7"
"10",25359798,25523519,"+","Epb41l2"
"10",25527943,25536267,"-","Smlr1"
"10",25912331,26079052,"-","Tmem200a"
"10",26078255,26079447,"+","Gm9767"
"10",26229707,26272172,"+","Samd3"
"10",26274468,26375971,"-","L3mbtl3"
"10",26753421,26918648,"+","Arhgap18"
"10",26980036,27619758,"-","Lama2"
"10",28074820,28597397,"+","Ptprk"
"10",28668360,28883818,"+","Themis"
"10",28972288,28986303,"-","2310057J18Rik"
"10",29143839,29199630,"+","Soga3"
"10",29198954,29221940,"+","Gm49353"
"10",29211606,29230779,"+","9330159F19Rik"
"10",29313166,29347469,"+","Echdc1"
"10",29344176,29362442,"-","Rnf146"
"10",29452416,29535867,"-","Rspo3"
"10",30194569,30200560,"-","Cenpw"
"10",30534225,30600749,"-","Trmt11"
"10",30608141,30629632,"-","Hint3"
"10",30628999,30803326,"-","Ncoa7"
"10",30832359,30842801,"-","Hey2"
"10",31313383,31328204,"+","Hddc2"
"10",31332376,31445958,"-","Tpd52l1"
"10",31493193,31609184,"-","Rnf217"
"10",31689310,32890462,"-","Nkain2"
"10",33080554,33476709,"+","Trdn"
"10",33512286,33624769,"-","Clvs2"
"10",33766424,33786704,"-","Sult3a2"
"10",33857721,33879532,"+","Sult3a1"
"10",33905111,33916021,"+","Rsph4a"
"10",33919142,33951269,"-","Zup1"
"10",33987216,33995055,"-","A830082N09Rik"
"10",33996555,34019624,"-","Rwdd1"
"10",34037597,34109815,"+","Trappc3l"
"10",34038784,34044310,"-","Calhm4"
"10",34087815,34096519,"-","Calhm5"
"10",34126067,34127984,"-","Calhm6"
"10",34151393,34207715,"-","Dse"
"10",34282190,34285275,"+","Tspyl1"
"10",34288288,34418552,"-","Nt5dc1"
"10",34297442,34301320,"+","Tspyl4"
"10",34389981,34397085,"+","Col10a1"
"10",34483399,34611278,"+","Frk"
"10",35708675,35711892,"-","Amd2"
"10",36506814,36834397,"+","Hs3st5"
"10",36974544,37001889,"+","Hdac2"
"10",37133375,37138920,"-","Marcks"
"10",37139402,37151315,"+","5930403N24Rik"
"10",38820541,38821779,"-","Rfpl4b"
"10",38965515,39110188,"+","Lama4"
"10",39118804,39133914,"-","Fam229b"
"10",39133976,39152542,"+","Tube1"
"10",39150970,39163794,"-","Wisp3"
"10",39368855,39565381,"+","Fyn"
"10",39612934,39655307,"+","Traf3ip2"
"10",39732118,39875211,"+","Rev3l"
"10",39890018,39899238,"-","Mfsd4b4"
"10",39920382,39926923,"-","Mfsd4b2"
"10",39946907,39960153,"-","Mfsd4b3"
"10",39958061,39986646,"-","Mfsd4b5"
"10",40001575,40025268,"-","Mfsd4b1"
"10",40033532,40142258,"-","Slc16a10"
"10",40223246,40247036,"-","Rpf2"
"10",40247703,40258108,"-","Gtf3c6"
"10",40287458,40302186,"-","Amd1"
"10",40339564,40483818,"+","Cdk19"
"10",40570336,40604132,"+","Slc22a16"
"10",40630011,40681847,"+","Ddo"
"10",40683282,40811083,"+","Mettl24"
"10",40831621,40883311,"-","Cdc40"
"10",40883475,40938570,"+","Wasf1"
"10",41069977,41072285,"-","Gpr6"
"10",41188172,41303260,"-","Fig4"
"10",41303980,41434534,"+","Ak9"
"10",41450383,41465574,"+","Zbtb24"
"10",41476314,41487032,"+","Mical1"
"10",41485642,41490369,"-","Smpd2"
"10",41490439,41514286,"+","Ppil6"
"10",41519414,41531048,"+","Cd164"
"10",41538846,41716634,"-","Ccdc162"
"10",41568016,41576476,"+","5730435O14Rik"
"10",41718840,41809871,"-","Cep57l1"
"10",41809935,41908424,"+","Sesn1"
"10",41914990,42018442,"-","Armc2"
"10",42181841,42276755,"-","Foxo3"
"10",42312585,42478565,"-","Afg1l"
"10",42502030,42535381,"+","Snx3"
"10",42561963,42583632,"-","Nr2e1"
"10",42583822,42702459,"+","Ostm1"
"10",42761496,42832514,"+","Sec63"
"10",42860370,42960780,"+","Scml4"
"10",43002500,43174530,"-","Sobp"
"10",43174704,43176562,"+","9030612E09Rik"
"10",43221486,43464882,"+","Pdss2"
"10",43478831,43515396,"+","Bend3"
"10",43524084,43524646,"+","Gm9803"
"10",43525133,43540994,"-","1700021F05Rik"
"10",43578284,43584265,"+","Cd24a"
"10",43874188,43901745,"-","Qrsl1"
"10",43901807,43957201,"+","Rtn4ip1"
"10",43950636,44148853,"-","Crybg1"
"10",44268358,44364291,"+","Atg5"
"10",44437177,44528501,"-","Prdm1"
"10",45067203,45167198,"+","Prep"
"10",45178098,45318452,"+","Popdc3"
"10",45335772,45372479,"+","Bves"
"10",45376620,45486395,"-","Lin28b"
"10",45577829,45712345,"+","Hace1"
"10",49094833,49788766,"-","Grik2"
"10",50592669,50851485,"+","Ascc3"
"10",50894754,50989152,"+","Sim1"
"10",51480612,51496613,"+","Gm49339"
"10",51480632,51486703,"+","Lilr4b"
"10",51490956,51496611,"+","Lilrb4a"
"10",51585416,51590517,"-","Fam162b"
"10",51614823,51631461,"-","Gprc6a"
"10",51677756,51730432,"+","Rfx6"
"10",52022502,52028471,"+","Vgll2"
"10",52045721,52195244,"-","Ros1"
"10",52233619,52321378,"+","Dcbld1"
"10",52335850,52382124,"-","Gopc"
"10",52358767,52358853,"+","Gm26741"
"10",52388972,52404625,"+","Nepn"
"10",52417547,52440183,"+","Nus1"
"10",52690533,53111622,"+","Slc35f1"
"10",53273443,53379947,"-","Cep85l"
"10",53337667,53345987,"+","Pln"
"10",53536315,53630439,"-","Mcm9"
"10",53596757,53609225,"+","Asf1a"
"10",53633145,53751123,"-","Fam184a"
"10",53904785,54076609,"-","Man1a"
"10",56014293,56228689,"-","Tbc1d32"
"10",56106917,56116880,"+","Msl3l2"
"10",56377330,56402513,"+","Gja1"
"10",57486385,57513135,"+","Hsf2"
"10",57515774,57532530,"-","Serinc1"
"10",57631981,57741112,"+","Pkib"
"10",57784881,57788450,"+","Fabp7"
"10",57794335,57811830,"+","Smpdl3a"
"10",58222972,58224930,"-","AW822073"
"10",58229979,58232675,"-","Duxf3"
"10",58234848,58236701,"-","Gm4981"
"10",58255497,58305599,"+","Gcc2"
"10",58323466,58424691,"+","Lims1"
"10",58446920,58494356,"+","Ranbp2"
"10",58497948,58576244,"+","Ccdc138"
"10",58600789,58675654,"-","Edar"
"10",58713606,58718210,"-","Gm17542"
"10",58813359,59138916,"+","Sh3rf3"
"10",59141627,59221847,"-","Sept10"
"10",59221953,59226434,"+","Sowahc"
"10",59323296,59373304,"+","P4ha1"
"10",59395632,59396757,"+","Gm10273"
"10",59403660,59421976,"+","Pla2g12b"
"10",59422958,59441778,"-","Oit3"
"10",59446984,59616692,"-","Mcu"
"10",59616063,59616398,"+","Gm10322"
"10",59702477,59864132,"+","Micu1"
"10",59879556,59899302,"+","Dnajb12"
"10",59949669,59951834,"-","Ddit4"
"10",59987409,60003135,"-","Anapc16"
"10",60002805,60099988,"+","Ascc1"
"10",60106219,60135198,"+","Spock2"
"10",60181532,60219260,"-","Chst3"
"10",60277627,60302597,"+","Psap"
"10",60302748,60696490,"-","Cdh23"
"10",60346851,60372684,"+","Vsir"
"10",60399726,60403559,"+","Gm17455"
"10",60712072,60752794,"-","Slc29a3"
"10",60762593,60831581,"-","Unc5b"
"10",61089331,61094324,"+","Pcbd1"
"10",61098642,61147703,"-","Sgpl1"
"10",61171954,61188841,"+","Tbata"
"10",61197112,61273438,"-","Adamts14"
"10",61297833,61304680,"+","Prf1"
"10",61319656,61383530,"-","Pald1"
"10",61417972,61425338,"+","Nodal"
"10",61428491,61452661,"-","Eif4ebp2"
"10",61475801,61582791,"+","Lrrc20"
"10",61585393,61611074,"-","Gm28447"
"10",61595492,61628565,"+","Npffr1"
"10",61648552,61674168,"+","Ppa1"
"10",61680299,61693297,"+","Sar1a"
"10",61695514,61702773,"+","Tysnd1"
"10",61715263,61739260,"+","Aifm2"
"10",61738665,61784147,"-","H2afy2"
"10",61838236,61979108,"-","Col13a1"
"10",62107655,62143920,"-","Fam241b"
"10",62133090,62134763,"+","Neurog3"
"10",62185396,62231251,"-","Tspan15"
"10",62252438,62265990,"+","Tacr2"
"10",62268855,62379908,"-","Hk1"
"10",62383137,62422491,"-","Hkdc1"
"10",62429209,62449738,"-","Supv3l1"
"10",62449489,62451322,"+","4930507D05Rik"
"10",62455235,62486805,"-","Vps26a"
"10",62493833,62527451,"-","Srgn"
"10",62538626,62578457,"-","Kif1bp"
"10",62580251,62602281,"-","Ddx21"
"10",62615895,62651218,"-","Ddx50"
"10",62659043,62726128,"-","Stox1"
"10",62743928,62792286,"-","Ccar1"
"10",62804570,62908996,"-","Tet1"
"10",62920633,62946498,"+","Slc25a16"
"10",62947026,62974185,"+","Dna2"
"10",62980223,63017210,"+","Rufy2"
"10",63014664,63024217,"-","Hnrnph3"
"10",63024315,63058813,"+","Pbld2"
"10",63060162,63077962,"+","Pbld1"
"10",63099651,63101279,"+","Atoh7"
"10",63115795,63203952,"-","Mypn"
"10",63243810,63317878,"+","Herc4"
"10",63319005,63381704,"-","Sirt1"
"10",63382443,63410576,"+","Dnajc12"
"10",63421365,63421789,"-","Gm7075"
"10",63430098,65003667,"+","Ctnna3"
"10",63924866,63927434,"-","Gm10118"
"10",63928472,64090277,"-","Lrrtm3"
"10",67009189,67096945,"-","Reep3"
"10",67096125,67256326,"+","Jmjd1c"
"10",67266689,67285305,"-","Nrbf2"
"10",67535475,67542188,"+","Egr2"
"10",67544511,67548955,"-","Ado"
"10",67886103,67912662,"-","Zfp365"
"10",67979570,68059740,"+","Rtkn2"
"10",68092520,68278740,"-","Arid5b"
"10",68430953,68541896,"-","Cabcoco1"
"10",68723646,68782650,"+","Tmem26"
"10",69151434,69291791,"+","Rhobtb1"
"10",69209762,69213098,"-","A930033H14Rik"
"10",69335146,69352938,"-","Cdk1"
"10",69398773,70027438,"+","Ank3"
"10",70097121,70193200,"+","Ccdc6"
"10",70204664,70219711,"+","Mrln"
"10",70245100,70285968,"+","Slc16a9"
"10",70440481,70558736,"+","Fam13c"
"10",70557682,70655965,"-","Phyhipl"
"10",70922832,71159700,"-","Bicc1"
"10",71225464,71238280,"-","Tfam"
"10",71254980,71285262,"-","Ube2d1"
"10",71330480,71344954,"-","Cisd1"
"10",71347763,71433327,"+","Ipmk"
"10",72654845,72674964,"+","Zwint"
"10",73099342,74649737,"+","Pcdh15"
"10",74957477,75032586,"-","Rsph14"
"10",74967177,75016907,"+","Gnaz"
"10",75037058,75054748,"+","Rab36"
"10",75060592,75184921,"+","Bcr"
"10",75212073,75312743,"+","Specc1l"
"10",75316877,75334784,"+","Adora2a"
"10",75351111,75517972,"-","Gucd1"
"10",75401115,75441679,"+","Upb1"
"10",75517551,75537381,"+","Snrpd3"
"10",75550123,75560330,"-","Lrrc75b"
"10",75561604,75586200,"+","Ggt1"
"10",75589340,75617200,"+","Ggt5"
"10",75636706,75644008,"-","Susd2"
"10",75646112,75764341,"-","Cabin1"
"10",75771230,75773414,"-","Ddt"
"10",75771451,75780954,"-","Gm20441"
"10",75774115,75781414,"-","Gstt3"
"10",75783813,75798584,"-","Gstt1"
"10",75814943,75822543,"-","Gstt4"
"10",75831114,75837424,"-","Gstt2"
"10",75859353,75860240,"-","Mif"
"10",75893413,75895941,"+","Derl3"
"10",75896769,75921617,"-","Smarcb1"
"10",75923222,75936496,"-","Mmp11"
"10",75933130,75937747,"+","Chchd10"
"10",75937723,75940672,"-","Gm867"
"10",75943057,75949657,"+","Vpreb3"
"10",75954514,76009591,"+","Gm5134"
"10",76032650,76043234,"+","Zfp280b"
"10",76057494,76110961,"-","Slc5a4b"
"10",76147451,76189265,"+","Slc5a4a"
"10",76207222,76237865,"-","Prmt2"
"10",76253853,76261159,"+","S100b"
"10",76259429,76345291,"-","Dip2a"
"10",76351263,76442786,"-","Pcnt"
