"gene.symble","TPM"
"CDR1",0
"DEFB108B",0
"CLECL1",0
"SIX6",0
"MROH7",0
"S100A7A",0
"GDF3",0
"IQCF2",0
"MRGPRE",0
"KRTAP19-1",0
"COLEC10",0
"PABPC1L2B",0
"OR4N5",0
"LRRC19",0
"OR56A3",0
"BEX5",0
"DHRS7C",0
"SLITRK6",0
"KRTAP7-1",0
"C14orf180",0
"KRBA2",0
"ZNF93",0
"ODF4",0
"FOXD4L4",0
"OR51M1",0
"LRRC26",0
"KRTAP6-1",0
"DDX53",0
"MAGEA2",0
"SMIM10",0
"SATL1",0
"PRR23B",0
"DRD1",0
"ARMCX2",0
"BTBD6",0
"TCEAL2",0
"CLCNKB",0
"OR6A2",0
"OR6C70",0
"IFNE",0
"NT5C1B",0
"KRT76",0
"OR4F16",0
"MYADML2",0
"NPY2R",0
"MFSD6L",0
"ZNF479",0
"MC2R",0
"GP1BA",0
"MAGEA11",0
"TEX28",0
"SPPL2C",0
"SFTPA2",0
"OR2V1",0
"RAD51D",0
"OR7A17",0
"MRPL30",0
"FAM47A",0
"KRT6B",0
"MUC1",0
"NXF2",0
"SPATA8",0
"SMIM23",0
"C11orf87",0
"XAGE2",0
"CLDN24",0
"SPATA31A6",0
"NLRP9",0
"OR6C76",0
"NPAP1",0
"EVI2B",0
"TMEM210",0
"TMPRSS11B",0
"ATP6V0C",0
"IFITM1",0
"BPY2C",0
"FFAR3",0
"TAS2R60",0
"KLHL34",0
"OR4C46",0
"KRTAP5-5",0
"NXF2B",0
"LCE3A",0
"LCE3E",0
"H2AFB3",0
"DEFB128",0
"SLITRK2",0
"ATP4B",0
"KRT5",0
"NBPF6",0
"HTR3D",0
"OR4F5",0
"ARGFX",0
"LRRC70",0
"OR5D14",0
"OR5D18",0
"TAS2R42",0
"UBL4B",0
"CYP4Z1",0
"BPIFB3",0
"LCE5A",0
"ZNF17",0
"PABPC1L2A",0
"OR10T2",0
"SLC36A3",0
"OR6P1",0
"KRT3",0
"DEFB132",0
"GNG2",0
"C5orf38",0
"XKR5",0
"DEFB105A",0
"DEFB107A",0
"DEFB106A",0
"DEFB105B",0
"HPDL",0
"PRG2",0
"MAGEE2",0
"FOXI2",0
"SPIN4",0
"ZNF732",0
"SPATA31D3",0
"FOXE3",0
"KCNK18",0
"IFNA10",0
"ANXA8L2",0
"KRT16",0
"LCE1A",0
"KRTAP17-1",0
"QRFPR",0
"OR13F1",0
"FGF3",0
"KRTAP22-1",0
"KRTAP19-6",0
"KRTAP6-2",0
"OR13C8",0
"KRTAP19-2",0
"KRTAP19-4",0
"KRTAP15-1",0
"KRTAP13-4",0
"KRTAP19-5",0
"KRTAP23-1",0
"ACTL7A",0
"KRTAP21-1",0
"PNLIPRP1",0
"KRTAP21-2",0
"GPR141",0
"TMPRSS11A",0
"OR2AK2",0
"DEFB106B",0
"LILRA5",0
"SLIT1",0
"FOXD3",0
"H1FNT",0
"LCE4A",0
"LCE2A",0
"KRTAP12-1",0
"LCE2C",0
"DAZ3",0
"MT1X",0
"LCE3B",0
"KRTAP9-8",0
"C11orf96",0
"POTEM",0
"PRAMEF10",0
"DPPA3",0
"COX8C",0
"ZNF286A",0
"OR5W2",0
"VMAC",0
"HAPLN4",0
"CXorf67",0
"OR2T27",0
"SLC18A3",0
"AMY1C",0
"OR52B6",0
"SSX7",0
"KRTAP10-8",0
"TMEM202",0
"HELT",0
"C2orf78",0
"P2RX2",0
"ASCL4",0
"OR6C75",0
"FAM122A",0
"DMBT1",0
"CLEC17A",0
"OR51I2",0
"LCN10",0
"LDLRAD2",0
"C2orf66",0
"ZCCHC13",0
"S100A3",0
"RNF133",0
"SCGB1C1",0
"PRSS45",0
"FAM25A",0
"DAZ1",0
"OR2AG2",0
"TMEM215",0
"KRTAP10-6",0
"TMPPE",0
"ZNF626",0
"DCUN1D3",0
"POTEE",0
"IGFL1",0
"LRRIQ4",0
"OR6C6",0
"BSPH1",0
"OR6N2",0
"C10orf99",0
"IFNA2",0
"PPP3R2",0
"GPR21",0
"MAGEB5",0
"NANOS2",0
"BLOC1S5",0
"SLC24A5",0
"NCCRP1",0
"HBA2",0
"OR2G6",0
"IGFL3",0
"ZNF177",0
"CC2D2B",0
"RNASE9",0
"SCXA",0
"SLC4A5",0
"KRTAP24-1",0
"ZBED6CL",0
"QRFP",0
"DUPD1",0
"OPTC",0
"PLET1",0
"ADRB3",0
"PRELP",0
"ZNF548",0
"TMC3",0
"BSX",0
"AADACL3",0
"HUS1B",0
"SBSN",0
"KIR2DL4",0
"MAGEB16",0
"RNF222",0
"GAGE2A",0
"VSTM1",0
"FAM25B",0
"PRSS48",0
"BLOC1S3",0
"PLAC9",0
"FAM47B",0
"NKAPL",0
"OR14I1",0
"KRT77",0
"FOXR2",0
"FAM53B",0
"FAM180A",0
"SPANXN4",0
"SPATA31D4",0
"KIAA0408",0
"GSPT2",0
"OTUD6A",0
"ZFP92",0
"RASSF10",0
"GJB4",0
"OR5K4",0
"OR6M1",0
"OR8A1",0
"VN1R2",0
"SERPINA3",0
"KRTAP4-3",0
"KIF19",0
"OR6K2",0
"ZNF681",0
"OR10J1",0
"KRTAP5-3",0
"SULT1C3",0
"OR2T2",0
"OR2C3",0
"OR10S1",0
"ZNF471",0
"GTF2IRD2",0
"CGB7",0
"OR8D1",0
"NUDT11",0
"FUT4",0
"ZNF781",0
"SPANXD",0
"THEM5",0
"PRTN3",0
"NBPF4",0
"CRYBA4",0
"ZNF605",0
"ZNF799",0
"GK2",0
"OR2T3",0
"PFN3",0
"OR5AC2",0
"ZNF502",0
"OR8B3",0
"TRPV1",0
"ZNF33B",0
"HLA-DQA1",0
"ZNF700",0
"POU3F4",0
"OR14A16",0
"OR52K1",0
"SPINK14",0
"SPRR2B",0
"CHRNG",0
"OR11G2",0
"PATE2",0
"HIST1H2AD",0
"HIST3H2BB",0
"TMEM26",0
"OR2T4",0
"ZNF585A",0
"FAM163B",0
"ZNF470",0
"KRT35",0
"LCE1C",0
"SLC6A17",0
"IFNL3",0
"OR8B8",0
"ZNF772",0
"CCL4L2",0
"OR10D3",0
"LYPD2",0
"OR6N1",0
"DIO3",0
"GOLGA6L1",0
"FABP12",0
"OR51D1",0
"OPALIN",0
"OR13G1",0
"CYP2F1",0
"OR2L5",0
"SPN",0
"ZNF695",0
"GALP",0
"SLC28A3",0
"OR6Y1",0
"HOXA4",0
"OR11L1",0
"ZNF841",0
"VN1R5",0
"MPEG1",0
"SERPINB13",0
"CCER1",0
"TBC1D3",0
"KRTAP26-1",0
"ZNF595",0
"OR6C74",0
"SCGB1D4",0
"HOXC6",0
"MAP1LC3C",0
"ZNF780A",0
"OR5B17",0
"OR52M1",0
"CYP2A13",0
"OR8G1",0
"OR1S2",0
"SLC22A12",0
"FAM25G",0
"HRNR",0
"IFNA1",0
"ZNF311",0
"OR5H2",0
"GOLGA6L9",0
"PCDH20",0
"CLEC9A",0
"FCGR1B",0
"SPANXA1",0
"POTEH",0
"CYP2A7",0
"H2AFB1",0
"KRTAP9-9",0
"KRTAP4-6",0
"OR2T6",0
"OR2L3",0
"DEFB107B",0
"FAM47C",0
"BPIFA1",0
"ANTXRL",0
"KRTAP4-5",0
"PEG3",0
"H2AFB2",0
"TMEM239",0
"HIST1H4F",0
"DCAF12L2",0
"KRTAP13-1",0
"TMEM207",0
"F8A2",0
"CCT8L2",0
"PLN",0
"HIST1H4L",0
"DDX39B",0
"OR2M2",0
"FAM3D",0
"OR8B4",0
"OR10G6",0
"TUSC1",0
"MAGEA1",0
"GPX6",0
"ANKRD13B",0
"SLC5A3",0
"OXCT2",0
"SYCP1",0
"MAGEB3",0
"LRRC10",0
"KTI12",0
"CD3E",0
"C1orf68",0
"ASB12",0
"PNMA5",0
"DCAF12L1",0
"CIPC",0
"POU3F3",0
"GPRASP1",0
"SSX4B",0
"OR10R2",0
"OR10Z1",0
"GP1BB",0
"OR2T5",0
"OR2L2",0
"CHML",0
"CR1",0
"TEDDM1",0
"GJE1",0
"GPR52",0
"OR6K3",0
"LOR",0
"LELP1",0
"SPRR2E",0
"FAM24A",0
"PNLIPRP3",0
"C6orf163",0
"RIPPLY2",0
"LIME1",0
"KHDC3L",0
"DPPA5",0
"SPANXN1",0
"SPANXA2",0
"CXorf66",0
"C10orf62",0
"RHOXF2B",0
"LCN8",0
"LCN6",0
"LIPN",0
"LIPK",0
"LIPJ",0
"TRPC5OS",0
"LRIT2",0
"TCEAL5",0
"TCEAL6",0
"RPA4",0
"NPY4R",0
"AWAT1",0
"OR13C3",0
"TAP2",0
"PAGE3",0
"HLA-DRA",0
"BTNL2",0
"OR8B2",0
"TMEM225",0
"CD300LD",0
"BTBD17",0
"SDHD",0
"XAGE1E",0
"XAGE1D",0
"XAGE1A",0
"XAGE1B",0
"CARD16",0
"MSH5",0
"CSHL1",0
"LY6G6C",0
"LY6G6F",0
"ABHD16A",0
"TRIM49C",0
"TRIM64",0
"PRAMEF20",0
"PRAMEF17",0
"PRAMEF14",0
"LST1",0
"PRAMEF21",0
"PRAMEF16",0
"PRAMEF18",0
"PRAMEF13",0
"PRAMEF9",0
"PRAMEF5",0
"PRAMEF22",0
"PRAMEF7",0
"PRAMEF11",0
"ZNF551",0
"MICA",0
"ZSCAN5C",0
"PSORS1C2",0
"CDSN",0
"MUC21",0
"KRTAP5-11",0
"KRTAP5-10",0
"LILRB3",0
"LRCOL1",0
"DPRX",0
"ZNF468",0
"FOXB2",0
"NMS",0
"SSX4",0
"OR2H2",0
"C9orf57",0
"IL31",0
"C10orf113",0
"MAS1L",0
"OR2H1",0
"OR11A1",0
"OR14J1",0
"OR2J2",0
"OR2J1",0
"OR2B3",0
"OR2W1",0
"FOXD4L2",0
"SPATA31A2",0
"SPATA31A1",0
"IGFL2",0
"KRTAP9-3",0
"KRTAP4-8",0
"KRTAP1-4",0
"KRT25",0
"PRR20B",0
"PRR20A",0
"FAM221B",0
"CD177",0
"LRRC10B",0
"PCDHA9",0
"PCDHA8",0
"PCDHA7",0
"PCDHA5",0
"PCDHA4",0
"PCDHA2",0
"PCDHA1",0
"PRSS1",0
"AARD",0
"CCL4L1",0
"CCL3L1",0
"OR5D16",0
"OR5L2",0
"CLLU1OS",0
"LGALS7",0
"TMEM231",0
"C2orf91",0
"FRG2",0
"FAM205A",0
"C11orf91",0
"VIT",0
"SPDYE2",0
"CTXN3",0
"SAP25",0
"OR6C68",0
"OR6C65",0
"OR6C3",0
"OR6C1",0
"OR52E6",0
"KRTAP12-3",0
"KRTAP10-7",0
"IZUMO3",0
"KRTAP10-2",0
"TP53TG3D",0
"TP53TG3C",0
"OR52J3",0
"OR51A2",0
"OR51A4",0
"C9orf92",0
"CPT1B",0
"VCX3B",0
"MBD3L4",0
"SLCO1B7",0
"CRYZL1",0
"GAGE2E",0
"GAGE1",0
"KLRC3",0
"CLEC6A",0
"C22orf42",0
"NANOGNB",0
"C1QTNF9B",0
"KRTAP5-2",0
"KRTAP5-1",0
"DEFB134",0
"DEFB135",0
"DEFB136",0
"OLIG2",0
"C21orf62",0
"IFITM5",0
"SMIM21",0
"DEFA1",0
"TMEM211",0
"SERPINB11",0
"SERPINB4",0
"ZDHHC11B",0
"KRTAP19-8",0
"KRTAP20-3",0
"KRTAP20-4",0
"KRTAP22-2",0
"KRTAP27-1",0
"GOLGA8O",0
"RNASE13",0
"TSSK2",0
"PRR23A",0
"LRRC30",0
"OR10C1",0
"CD200R1L",0
"OR5K3",0
"TSSK1B",0
"TAS2R19",0
"TAS2R50",0
"TAS2R14",0
"TAS2R13",0
"KRTAP16-1",0
"KRTAP29-1",0
"KRTAP9-6",0
"KRTAP4-11",0
"KRTAP4-9",0
"KRTAP2-1",0
"OR2A42",0
"MAP10",0
"KRTAP12-4",0
"KRTAP10-3",0
"KRTAP6-3",0
"KLK9",0
"NUP62",0
"SPHAR",0
"CGB8",0
"TCTEX1D2",0
"FAM24B",0
"GIMAP1",0
"CCDC183",0
"CSH2",0
"TCL1B",0
"ARHGAP19",0
"MAGEA12",0
"PVRIG",0
"KRTAP4-12",0
"KRTAP2-4",0
"KRT222",0
"ERV3-1",0
"SYNJ2BP",0
"RBMXL1",0
"CPLX3",0
"TMX2",0
"LEPROT",0
"ADAT3",0
"SULT1A4",0
"LAT",0
"S1PR3",0
"SLC35F6",0
"GTF2H4",0
"DDX47",0
"ZNF816-ZNF321P",0
"KLRK1",0
"C8orf44",0
"LTB4R2",0
"MDP1",0
"CCL27",0
"IRF9",0
"HBE1",0
"HBG1",0
"TM6SF2",0
"MEF2B",0
"IFNA7",0
"IQCJ",0
"SNURF",0
"ANG",0
"NPS",0
"SPDYE3",0
"HAUS3",0
"LCNL1",0
"TRIM77",0
"AS3MT",0
"FAM187A",0
"DEFB113",0
"IQCF5",0
"IQCF6",0
"C12orf71",0
"ZBED1",0
"TOMM6",0
"HNRNPUL2",0
"CDRT15L2",0
"TRIM64C",0
"SPATA31D1",0
"GPR33",0
"TBC1D26",0
"ACSM4",0
"TCP11X2",0
"CXorf49B",0
"CXorf49",0
"FASTKD5",0
"GOLGA8B",0
"GAGE12G",0
"GAGE10",0
"ZNF705D",0
"ZNF705B",0
"ZNF705G",0
"SCRT2",0
"GOLGA6L6",0
"KRTAP10-4",0
"KRTAP10-1",0
"SIAH3",0
"DEFB116",0
"DEFB115",0
"RSC1A1",0
"TSTD1",0
"RPTN",0
"CYB5RL",0
"IFI30",0
"GAGE12E",0
"FNIP1",0
"SYCE3",0
"CKLF",0
"PAPOLB",0
"AC013489.1",0
"PPP3R1",0
"OR2A5",0
"KRTAP10-9",0
"OR4A5",0
"TAS2R41",0
"KRTAP10-10",0
"KRTAP12-2",0
"OR3A2",0
"OR1C1",0
"POM121L12",0
"OR2A25",0
"TAS2R40",0
"OR2A14",0
"FXYD7",0
"OR4C12",0
"OR2A1",0
"OR4E2",0
"OR2A2",0
"TIAF1",0
"PSMB11",0
"ADRA2B",0
"USP17L2",0
"CDRT15",0
"USP17L15",0
"CKMT1A",0
"EBLN1",0
"HBD",0
"CERS1",0
"HLA-DPB1",0
"C1QTNF5",0
"CT47A10",0
"CXorf51A",0
"ATXN1L",0
"GPX5",0
"GAGE12J",0
"GAGE12H",0
"APOC4-APOC2",0
"PRRT4",0
"USP17L3",0
"CT62",0
"OR6V1",0
"FRG2B",0
"CTAGE4",0
"CT47A6",0
"OR52I2",0
"DCAF8L1",0
"USP17L7",0
"CT47A9",0
"CT47A12",0
"TAS2R46",0
"CT45A6",0
"CT47A11",0
"GCSAML-AS1",0
"USP17L5",0
"PRR20D",0
"GAGE12D",0
"USP17L12",0
"RD3L",0
"POLR2J2",0
"BOD1L2",0
"IFNA14",0
"OR2M3",0
"CT47A7",0
"VN1R4",0
"CLDN25",0
"SAPCD1",0
"CT45A4",0
"USP17L30",0
"TSPY3",0
"PGA4",0
"SFTA3",0
"SPINK8",0
"TSPY8",0
"USP17L26",0
"PRAC2",0
"PRR20C",0
"ZNF492",0
"PET100",0
"PGA3",0
"FAM90A26",0
"PRPS1L1",0
"IQCF3",0
"POTEB2",0
"ANKRD66",0
"OR4F3",0
"NFE4",0
"OR5H6",0
"CT47A8",0
"USP17L25",0
"MBD3L2",0
"CT47A4",0
"PRB4",0
"ANKRD63",0
"YY2",0
"USP17L28",0
"KRTAP21-3",0
"OR5H1",0
"PPIAL4E",0
"USP17L10",0
"USP17L29",0
"TSPAN19",0
"GAGE2B",0
"OR5K2",0
"PRH1",0
"TMEM114",0
"KRTAP25-1",0
"USP17L24",0
"OR52I1",0
"OR5K1",0
"USP17L13",0
"CT45A3",0
"CT45A1",0
"HLA-DQB2",0
"LYRM9",0
"PHGR1",0
"USP17L11",0
"OR5H15",0
"PIRT",0
"PRR23C",0
"SPATA31A5",0
"TSPY4",0
"IFNA13",0
"POTEB",0
"CTXN2",0
"PAGE2",0
"TMEM229A",0
"PRR20E",0
"RBMY1A1",0
"OR10G8",0
"SPATA31A7",0
"IFNA17",0
"APOC2",0
"TBC1D3C",0
"OR4F29",0
"KDM4E",0
"SPANXB1",0
"RNF148",0
"CXorf51B",0
"ANKRD34C",0
"MFRP",0
"USP17L27",0
"LCE6A",0
"PATE3",0
"OR5H14",0
"USP17L4",0
"CT47A3",0
"GAGE2C",0
"GAGE12F",0
"CT47A1",0
"TAS2R39",0
"TSPY10",0
"CT47B1",0
"OR52E1",0
"IFNA4",0
"CTAGE9",0
"OR10G9",0
"USP17L8",0
"TAAR9",0
"MBD3L5",0
"RNF223",0
"PATE4",0
"OR4A47",0
"OR7E24",0
"HLA-DQA2",0
"GAGE13",0
"C2orf74",0
"GAGE12C",0
"AMY1A",0
"CT47A5",0
"MPC1L",0
"OR2W3",0
"PAGE2B",0
"RNF103",0
"RBM14",0
"ALKBH6",0
"PCDHA13",0
"KLHL41",0
"OR1J4",0
"TNFSF12",0
"CDRT4",0
"WBP1",0
"MRPS17",0
"DEFA3",0
"GET4",0
"KRTAP9-2",0
"LILRA4",0
"LILRA2",0
"PCDHGC3",0
"UGT1A5",0
"DEFA1B",0
"GAGE2D",0
"KIR3DL2",0
"KRTAP13-3",0
"KRTAP9-1",0
"AQP1",0
"C1QTNF9",0
"KRBOX1",0
"PCDHGC5",0
"KRTAP4-7",0
"UGT1A9",0
"KRTAP10-5",0
"OR14A2",0
"KRTAP5-8",0
"RPL36A",0
"PDXP",0
"EGFL8",0
"GAGE12I",0
"SSX2",0
"ARHGAP8",0
"CORT",0
"KRTAP9-4",0
"KRTAP5-4",0
"TMEFF1",0
"SPRR2A",0
"PLEKHO2",0
"HOGA1",0
"AKAP2",0
"KIR3DL3",0
"OR51B5",0
"CT45A2",0
"BGLAP",0
"CT47A2",0
"UGT1A1",0
"TBC1D3H",0
"RBMY1E",0
"PCDHGC4",0
"GTF2A1L",0
"UGT1A10",0
"CCDC169",0
"RBMY1B",0
"EIF4EBP3",0
"PRAMEF4",0
"UGT1A3",0
"PPAN-P2RY11",0
"PCDHAC2",0
"STON1",0
"VSIG8",0
"EFNA4",0
"TICAM2",0
"AMY2A",0
"KRTAP10-11",0
"TNFRSF6B",0
"WFDC6",0
"NME1-NME2",0
"PLA2G4B",0
"KIR2DL3",0
"JMJD7",0
"OR2A7",0
"MRPS6",0
"ZNF512",0
"MT1HL1",0
"KRTAP19-3",0
"TMEM199",0
"LCE3C",0
"SPRR2F",0
"UGT1A7",0
"DBNDD2",0
"LY6G6D",0
"KRTAP19-7",0
"RBMY1D",0
"KRTAP5-7",0
"CFHR1",0
"RBM12",0
"UGT1A4",0
"ERVFRD-1",0
"LILRA6",0
"KRTAP4-2",0
"KRTAP20-1",0
"UBE2V1",0
"CTAGE8",0
"TWF2",0
"MARS2",0
"USP51",0
"BCKDHA",0
"PCDHAC1",0
"TARM1",0
"PRR5-ARHGAP8",0
"POU5F2",0
"RBM14-RBM4",0
"LY75-CD302",0
"TNFSF12-TNFSF13",0
"USP17L19",0
"USP17L22",0
"USP17L17",0
"EPPIN-WFDC6",0
"PCDHA11",0
"SPATS1",0
"ZNF564",0
"USP17L21",0
"MTRNR2L5",0
"LGALS16",0
"RNF103-CHMP3",0
"GOLGA8K",0
"PCDHA10",0
"PTTG2",0
"GYPB",0
"KIAA1210",0
"FAM218A",0
"CDK3",0
"CCDC169-SOHLH2",0
"NT5C1B-RDH14",0
"USP17L20",0
"USP17L18",0
"TMED7-TICAM2",0
"RFPL4B",0
"PCDHA12",0
"PTX4",0
"OC90",0
"PCDHGA12",0
"CCDC71L",0
"HOXA10",0
"PCDHGB6",0
"PCDHGA5",0
"NACA2",0
"PCDHGA7",0
"PCDHGA6",0
"PCDHGA8",0
"ETV3L",0
"PCDHGA10",0
"PCDHGA11",0
"PCDHGB2",0
"PCDHGB4",0
"PINX1",0
"PCDHGB7",0
"PCDHGB1",0
"PCDHGA3",0
"SIGLEC14",0
"HSPB2-C11orf52",0
"OR4D10",0
"CHMP4A",0
"OMP",0
"MAGEL2",0
"CSNK2A3",0
"ARMS2",0
"INS",0
"FPGT",0
"OR10G4",0
"EEF1G",0
"CKLF-CMTM1",0
"OR5M10",0
"ANKHD1-EIF4EBP3",0
"UBTFL1",0
"OR5M1",0
"PIGY",0
"CHMP1B",0
"EID3",0
"CCDC166",0
"CARD17",0
"OR5M11",0
"PRR23D1",0
"OR8G5",0
"OR52B2",0
"CCDC179",0
"TAS2R43",0
"PRR23D2",0
"HCAR3",0
"PCDHA3",0
"EBLN2",0
"FDXACB1",0
"OR10G2",0
"OR4D2",0
"OR13C5",0
"OR6J1",0
"TIFAB",0
"TAS2R20",0
"PPIAL4B",0
"PPIAL4A",0
"CYP2A6",0
"MTRNR2L10",0
"APOPT1",0
"TAS2R30",0
"MTRNR2L3",0
"SMIM3",0
"PPIAL4D",0
"ASIC5",0
"TAS2R31",0
"CCL3L3",0
"MTRNR2L1",0
"PGA5",0
"STH",0
"CAPNS2",0
"SLC5A8",0
"MTRNR2L7",0
"KHDC1L",0
"GPR142",0
"HP",0
"OR13C2",0
"NHLRC4",0
"OR11H12",0
"TAS2R38",0
"ZBED6",0
"ZNF727",0
"ZNF625",0
"GALNT4",0
"TEN1",0
"OR9A4",0
"PRSS58",0
"CHURC1",0
"C17orf49",0
"DUX4",0
"PDF",0
"RNASE12",0
"OR11H2",0
"TRIM6-TRIM34",0
"TRIM34",0
"C20orf141",0
"OR11H7",0
"OR4C13",0
"TSPY1",0
"TVP23C-CDRT4",0
"FPGT-TNNI3K",0
"POC1B-GALNT4",0
"ITGB3",0
"SLC35G6",0
"GH1",0
"THTPA",0
"BLID",0
"SULT1A3",0
"CLEC19A",0
"TP53TG3B",0
"MIA",0
"PCDHGA9",0
"GFY",0
"OCLM",0
"PCDHGB3",0
"PCDHGA4",0
"OR1D5",0
"OVCA2",0
"MRPL12",0
"MYZAP",0
"AC010323.1",0
"AL121594.1",0
"FSBP",0
"STRADA",0
"FXYD1",0
"AARSD1",0
"PTGES3L",0
"APOC4",0
"ZNF285",0
"S1PR2",0
"CCL15",0
"LUZP6",0
"LIN37",0
"AP002956.1",0
"ARL14EPL",0
"CALR3",0
"AC139768.1",0
"ZNF587B",0
"EGLN2",0
"LUC7L2",0
"ZNF559-ZNF177",0
"UGT2A2",0
"SRXN1",0
"CTAGE6",0
"AC093668.3",0
"MUSTN1",0
"ZBTB8B",0
"GPRIN3",0.000367441611575207
"FAM83F",0.00038174833273332
"ZNF469",0.000420482404154513
"ZNF677",0.00042367850234547
"RUNX1T1",0.000462517441056137
"TRPV6",0.000468821826298653
"ARHGAP28",0.00046909737229228
"B3GAT1",0.00048901091501103
"FLG",0.000490819284942837
"SLC12A1",0.00049383879297113
"FCRL5",0.00049526790844918
"GABRA4",0.000515742595430413
"ST8SIA3",0.0005184349871699
"IGSF10",0.000525380129709883
"KLHL6",0.000529769552816333
"OTOG",0.00057005299603144
"ADAM28",0.00059747082707743
"LMO3",0.000600032409535237
"ZNF667",0.000612000186658017
"ALS2CL",0.000616865375289947
"ADAMTS5",0.000616933492049583
"TDRD6",0.000617957051653693
"CACNG8",0.000638727529896083
"TNC",0.000643139139403827
"NOVA2",0.000643361320129093
"TBR1",0.000651715981788163
"ZNF736",0.00065481270922604
"MOBP",0.00066700582235659
"GRIA2",0.000689087661459323
"MEGF10",0.000694623451223087
"HGF",0.00070321157976468
"SOX11",0.000717650083180357
"TBX18",0.00072749235814238
"VPS33A",0.00074077826889433
"GPR26",0.000743538688315283
"PIK3R5",0.00074482731689122
"CD81",0.00075560585664066
"GBP5",0.000762984564044677
"UGT1A8",0.000783822779399443
"MAATS1",0.00078622990486927
"DCT",0.00079281250234157
"TRAF3IP3",0.000794677257978563
"PGR",0.00080511372507126
"SLA",0.0008071705464572
"EPHA4",0.00081561196466876
"FGFR1OP",0.000819157345885227
"GALNT5",0.00081944114168393
"SLC6A20",0.000840016494361907
"WSCD2",0.000852058823242493
"MYH6",0.000860457370091027
"B3GALT5",0.000868315521261053
"KLK2",0.000873780060056463
"CYP4F8",0.000874291582390777
"SLC14A1",0.00087624681681321
"ARHGAP20",0.00087810153335668
"KDR",0.00089262657037882
"NOX5",0.000893126001758617
"ATP13A5",0.0008970696377651
"GAD2",0.00090933426171892
"KCNJ5",0.000914544066786877
"NLRC3",0.000914956628424443
"ZNF208",0.000918583677164347
"IL7R",0.000921938895049677
"IGSF9",0.000930684710137133
"DNAJA4",0.00093477966637958
"MUC5B",0.00093656293768032
"ADAM29",0.000937879755581843
"RET",0.000939269392758797
"PCDH18",0.000942945097721693
"LILRB4",0.00095152629824059
"TRPA1",0.000966149095359543
"NECAB1",0.000976353530768783
"AR",0.000979280893762807
"ADAMTS15",0.000985526495678433
"CCDC155",0.000993412109530767
"PTGS1",0.00099642405992528
"KCNK10",0.00099909687124482
"PTGIS",0.00100142493350081
"TFAP2B",0.0010019731307705
"NEUROD2",0.00100231871598308
"ERVW-1",0.00100507875711384
"SHISA7",0.00101284444864505
"MMRN1",0.00101396546352106
"PROM2",0.00101618551560413
"MYH8",0.00101988624087201
"RIMBP3C",0.00102481137185362
"PIK3CG",0.00103897686022054
"PADI2",0.00104239810482612
"SAG",0.001044813311424
"TOPAZ1",0.00104742214173248
"VWC2",0.00104818330198844
"FAM9C",0.0010517468045592
"GPR12",0.00105533617378184
"KBTBD12",0.00107536497510594
"CPB1",0.00108033189218092
"SLC5A7",0.00108106611919525
"RGMA",0.00109398031564371
"INSRR",0.00109526557616174
"OPN5",0.00110022640882257
"GPAT2",0.00110071664763659
"AMPH",0.00111009109743903
"DTHD1",0.00111364781508835
"SPTA1",0.00111460343221966
"C10orf71",0.00112696776680223
"C10orf105",0.00113233678638043
"LRCH2",0.00113486689092038
"HTR2A",0.00114264331993839
"ADAM33",0.0011439162237482
"ZBP1",0.00115582365142552
"MYOZ3",0.00115667839252475
"PLEKHS1",0.00115817723531402
"SCRG1",0.00115946505284773
"TMEM14B",0.0011603218492214
"ARPP21",0.00116409854192517
"BNC1",0.00116516156496372
"ANKRD39",0.00117382240622258
"FAM107A",0.00117580782280894
"VIPR2",0.00117984158964148
"ZFP91",0.00118029363622755
"DGCR6",0.00118899152891797
"TTN",0.00119027416000309
"IKZF1",0.00120074432595144
"LRRTM3",0.00120149456000022
"KCNJ1",0.00120486299417749
"TACR3",0.00120548620908793
"AADACL2",0.00121497392646575
"DCX",0.00121533342166048
"SALL3",0.00121906070065449
"C1orf141",0.00122682851077416
"FAT2",0.00123853311620521
"TM4SF18",0.00124653050066957
"TMEM30B",0.00124959733929793
"MUC16",0.00125197063062076
"TSPYL5",0.00125267930582983
"UNC80",0.00125483895998458
"OTP",0.00125549431550585
"PPEF2",0.0012573298684016
"TXLNB",0.00126726218860975
"ERMN",0.0012712058484644
"DCAF8L2",0.00127265369111641
"RGS4",0.00127401422272701
"LPL",0.00127497711182132
"RGS7BP",0.00127585058323842
"PARVG",0.00128776067857578
"PODN",0.00129164209247543
"NLRP3",0.00129517191110107
"DUSP27",0.00129808310966567
"ARMCX4",0.00129879614813141
"FUT9",0.0013054315377372
"RGL4",0.00130670896736115
"COL8A1",0.00130976462183414
"CERKL",0.00131300596540742
"NAA10",0.00131937440429489
"SLAMF1",0.00132423553069472
"CHIA",0.0013301236574067
"NUTM1",0.00133403765616071
"STAB2",0.00133695157259627
"AIRE",0.0013374248450548
"ZNF718",0.00133914242833184
"SMYD1",0.00133937669154518
"DAZ2",0.00134204893202043
"GPR180",0.00134248731910762
"TMEM132E",0.00134434492278154
"TMEM189",0.00134640139447286
"MATK",0.00135015700918343
"LY9",0.00136143034823749
"IGF1",0.0013817113154448
"PTPN20A",0.00138847612631299
"ITGAD",0.00139676553641075
"KCNU1",0.00140764668783095
"CHRM2",0.00141168979633608
"CXCR5",0.00141197775336636
"HDC",0.0014122724226494
