"chrom","chromStart","chromEnd","strand","name"
"12",57530689,57547063,"-","DCTN2"
"12",57550272,57583179,"+","KIF5A"
"12",57591290,57601606,"+","PIP4K2C"
"12",57606490,57609152,"+","DTX3"
"12",57606518,57609152,"+","DTX3"
"12",57610217,57616894,"+","ARHGEF25"
"12",57611895,57616894,"+","ARHGEF25"
"12",57620221,57625745,"+","SLC26A10"
"12",57626744,57632132,"-","B4GALNT1"
"12",57629877,57632132,"-","B4GALNT1"
"12",57694162,57720909,"+","OS9"
"12",57726552,57738246,"-","AGAP2"
"12",57726552,57742071,"-","AGAP2"
"12",57745155,57747290,"+","TSPAN31"
"12",57748525,57751717,"-","CDK4"
"12",57755529,57758897,"+","MARCH9"
"12",57763142,57767041,"-","CYP27B1"
"12",57768996,57772083,"-","METTL1"
"12",57769325,57772083,"-","METTL1"
"12",57772725,57780276,"+","EEF1AKMT3"
"12",57772725,57780646,"+","EEF1AKMT3"
"12",57782802,57796197,"+","TSFM"
"12",57782802,57796583,"+","TSFM"
"12",57782802,57802631,"+","TSFM"
"12",57797882,57816040,"-","AVIL"
"12",57823602,57846435,"-","CTDSP2"
"12",57941702,57956890,"+","ATP23"
"12",58872572,58919482,"-","LRIG3"
"12",58872572,58920235,"-","LRIG3"
"12",59704802,59779679,"+","SLC16A7"
"12",61710406,61867425,"-","FAM19A2"
"12",62260415,62335190,"+","USP15"
"12",62260415,62404375,"+","USP15"
"12",62467208,62588893,"+","MON2"
"12",62467208,62592749,"+","MON2"
"12",62648489,62934736,"-","PPM1H"
"12",63147359,63150836,"-","AVPR1A"
"12",63560512,63668393,"-","DPY19L2"
"12",63779961,63809092,"+","RXYLT1"
"12",63805271,63809092,"+","RXYLT1"
"12",63844817,64142672,"+","SRGAP1"
"12",64187579,64222237,"-","C12orf66"
"12",64193842,64222237,"-","C12orf66"
"12",64267183,64390565,"-","C12orf56"
"12",64410036,64448131,"+","XPOT"
"12",64455871,64501381,"+","TBK1"
"12",64610633,64694912,"+","RASSF3"
"12",64716741,64759276,"-","GNS"
"12",64824880,64875788,"+","TBC1D30"
"12",64830437,64875788,"+","TBC1D30"
"12",65051349,65121191,"-","WIF1"
"12",65169597,65246325,"+","LEMD3"
"12",65278769,65463322,"+","MSRB3"
"12",65308580,65463322,"+","MSRB3"
"12",65825271,65842614,"+","HMGA2"
"12",65825271,65914914,"+","HMGA2"
"12",65825271,65915130,"+","HMGA2"
"12",65825271,65952430,"+","HMGA2"
"12",65825271,65963292,"+","HMGA2"
"12",66123840,66129106,"-","LLPH"
"12",66137960,66169951,"-","TMBIM4"
"12",66138153,66169951,"-","TMBIM4"
"12",66189300,66248171,"+","IRAK3"
"12",66302604,66338102,"+","HELB"
"12",66349019,66678904,"-","GRIP1"
"12",67269718,67312830,"+","CAND1"
"12",67649134,67658713,"+","DYRK2"
"12",67657127,67658713,"+","DYRK2"
"12",68155353,68159615,"-","IFNG"
"12",68201845,68225756,"-","IL26"
"12",68248799,68253448,"-","IL22"
"12",68295254,68332245,"-","MDM1"
"12",68326486,68332245,"-","MDM1"
"12",68327434,68332245,"-","MDM1"
"12",68648725,68657187,"+","RAP1B"
"12",68687066,68742462,"+","NUP107"
"12",68689548,68742462,"+","NUP107"
"12",68746378,68764890,"+","SLC35E3"
"12",68808478,68839849,"+","MDM2"
"12",68809212,68839849,"+","MDM2"
"12",68856437,68932837,"-","CPM"
"12",69239647,69262559,"+","CPSF6"
"12",69348409,69353219,"+","LYZ"
"12",69359973,69390316,"+","YEATS4"
"12",69569031,69574955,"+","FRS2"
"12",69585522,69601325,"+","CCT2"
"12",69586816,69601325,"+","CCT2"
"12",69610005,69610838,"-","LRRC10"
"12",69643691,69697798,"-","BEST3"
"12",69654907,69678888,"-","BEST3"
"12",69654907,69693836,"-","BEST3"
"12",69654907,69697798,"-","BEST3"
"12",69684553,69693836,"-","BEST3"
"12",69739847,69813021,"+","RAB3IP"
"12",69739847,69815446,"+","RAB3IP"
"12",69755409,69813021,"+","RAB3IP"
"12",69755409,69815446,"+","RAB3IP"
"12",69794449,69815446,"+","RAB3IP"
"12",69825518,69958531,"+","MYRFL"
"12",70278227,70353915,"+","CNOT2"
"12",70366735,70430653,"+","KCNMB4"
"12",70521489,70609814,"-","PTPRB"
"12",70521489,70637395,"-","PTPRB"
"12",70639184,70754193,"-","PTPRR"
"12",70639184,70754593,"-","PTPRR"
"12",70639184,70788836,"-","PTPRR"
"12",70639184,70920390,"-","PTPRR"
"12",71125334,71157678,"-","TSPAN8"
"12",71440081,71584734,"+","LGR5"
"12",71610428,71663610,"-","ZFC3H1"
"12",71664510,71677108,"+","THAP2"
"12",71686681,71700995,"+","TMEM19"
"12",71755130,71785673,"+","RAB21"
"12",71839782,71923204,"+","TBC1D15"
"12",71861443,71923204,"+","TBC1D15"
"12",71938987,72031695,"+","TPH2"
"12",72272779,72663195,"+","TRHDE"
"12",74538113,74538406,"+","ATXN7L3B"
"12",75041097,75207983,"-","KCNC2"
"12",75042313,75207983,"-","KCNC2"
"12",75043105,75207983,"-","KCNC2"
"12",75043737,75207983,"-","KCNC2"
"12",75276243,75326519,"-","CAPS2"
"12",75276243,75329859,"-","CAPS2"
"12",75278890,75312867,"-","CAPS2"
"12",75334729,75370176,"+","GLIPR1L1"
"12",75391117,75423081,"+","GLIPR1L2"
"12",75391117,75431161,"+","GLIPR1L2"
"12",75480881,75498978,"+","GLIPR1"
"12",75499809,75511597,"-","KRR1"
"12",76030536,76031741,"-","PHLDA1"
"12",76048429,76074219,"-","NAP1L1"
"12",76049463,76074219,"-","NAP1L1"
"12",76345813,76348358,"-","BBS10"
"12",76355889,76450941,"-","OSBPL8"
"12",76355889,76487551,"-","OSBPL8"
"12",76764237,76850985,"+","ZDHHC17"
"12",76858952,76866260,"-","CSRP2"
"12",77024015,77064635,"-","E2F7"
"12",77831462,78210517,"+","NAV3"
"12",79217520,79449124,"+","SYT1"
"12",79592607,79690244,"-","PAWR"
"12",79775929,79872914,"-","PPP1R12A"
"12",79775929,79934931,"-","PPP1R12A"
"12",80444346,80679023,"+","PTPRQ"
"12",80707720,80708960,"+","MYF6"
"12",80717064,80719051,"+","MYF5"
"12",80811465,80937722,"-","LIN7A"
"12",81078121,81254922,"+","ACSS3"
"12",81259632,81369161,"-","PPFIA2"
"12",81259632,81754221,"-","PPFIA2"
"12",81261982,81341121,"-","PPFIA2"
"12",81261982,81445666,"-","PPFIA2"
"12",81261982,81598032,"-","PPFIA2"
"12",81261982,81754221,"-","PPFIA2"
"12",82353151,82358376,"-","CCDC59"
"12",82358566,82479024,"+","METTL25"
"12",82687587,82965789,"+","TMTC2"
"12",82687587,83132389,"+","TMTC2"
"12",84861632,84886036,"-","SLC6A15"
"12",84861632,84892120,"-","SLC6A15"
"12",84883745,84892120,"-","SLC6A15"
"12",85014487,85029946,"-","TSPAN19"
"12",85038177,85244941,"+","LRRIQ1"
"12",85280262,85301475,"+","ALX1"
"12",85804702,85836201,"-","RASSF9"
"12",85874404,85882375,"+","NTS"
"12",85979289,85989546,"-","MGAT4C"
"12",87980331,88026962,"-","C12orf50"
"12",88035649,88048422,"+","C12orf29"
"12",88049184,88141307,"-","CEP290"
"12",88148316,88195649,"+","TMTC3"
"12",88505196,88580278,"-","KITLG"
"12",89349254,89352039,"-","DUSP6"
"12",89421153,89497316,"-","POC1B"
"12",89421153,89525895,"-","POC1B"
"12",89522813,89524549,"-","GALNT4"
"12",89522813,89525895,"-","POC1B-GALNT4"
"12",89590984,89655886,"-","ATP2B1"
"12",89591270,89655886,"-","ATP2B1"
"12",90953522,90954742,"-","CCER1"
"12",90964156,91002565,"-","EPYC"
"12",91051346,91056281,"-","KERA"
"12",91104165,91108979,"-","LUM"
"12",91146058,91178552,"-","DCN"
"12",91146236,91178552,"-","DCN"
"12",92144080,92145535,"-","BTG1"
"12",92421010,92428146,"-","CLLU1OS"
"12",92706632,92707153,"+","C12orf74"
"12",92706632,92707715,"+","C12orf74"
"12",92737519,92770195,"+","PLEKHG7"
"12",92776011,92929066,"-","EEA1"
"12",93378323,93399379,"+","NUDT4"
"12",93394666,93399379,"+","NUDT4"
"12",93410039,93441884,"-","UBE2N"
"12",93469286,93501221,"+","MRPL42"
"12",93572898,93575179,"+","SOCS2"
"12",93678775,93738294,"+","CRADD"
"12",93678775,93738453,"+","CRADD"
"12",93678775,93850271,"+","CRADD"
"12",93678775,93894117,"+","CRADD"
"12",94148972,94305285,"+","PLXNC1"
"12",94308813,94412490,"-","CEP83"
"12",94369911,94412490,"-","CEP83"
"12",94571435,94582523,"-","TMCC3"
"12",94571435,94650430,"-","TMCC3"
"12",94971440,95003680,"-","NDUFA12"
"12",94971598,95003680,"-","NDUFA12"
"12",95022229,95067384,"-","NR2C1"
"12",95030619,95067384,"-","NR2C1"
"12",95030815,95067384,"-","NR2C1"
"12",95081520,95217240,"-","FGD6"
"12",95217851,95300673,"+","VEZT"
"12",95474180,95513904,"+","METAP2"
"12",95518154,95534256,"-","USP44"
"12",95659086,95787412,"-","NTN4"
"12",95659086,95790309,"-","NTN4"
"12",95859074,95866071,"+","SNRPF"
"12",95867076,95936509,"-","CCDC38"
"12",95943399,95967843,"+","AMDHD1"
"12",95974232,95992770,"-","HAL"
"12",95974232,95995910,"-","HAL"
"12",95974360,95995910,"-","HAL"
"12",96000989,96035519,"-","LTA4H"
"12",96000989,96043375,"-","LTA4H"
"12",96002996,96043375,"-","LTA4H"
"12",96223567,96267180,"+","ELK3"
"12",96280242,96334836,"-","CDK17"
"12",96280770,96334836,"-","CDK17"
"12",96489610,96860938,"+","CFAP54"
"12",96907612,96952053,"+","NEDD1"
"12",96909760,96952053,"+","NEDD1"
"12",96917657,96952053,"+","NEDD1"
"12",98515868,98534342,"+","TMPO"
"12",98515868,98547858,"+","TMPO"
"12",98593979,98601528,"+","SLC25A3"
"12",98613585,98644701,"-","IKBIP"
"12",98614307,98644701,"-","IKBIP"
"12",98625930,98644701,"-","IKBIP"
"12",98648360,98732481,"+","APAF1"
"12",98648360,98732566,"+","APAF1"
"12",98735560,98829257,"-","ANKS1B"
"12",98735560,99154492,"-","ANKS1B"
"12",98735560,99984237,"-","ANKS1B"
"12",98745739,98829257,"-","ANKS1B"
"12",98745739,99154321,"-","ANKS1B"
"12",98745739,99154492,"-","ANKS1B"
"12",98745739,99154973,"-","ANKS1B"
"12",98745833,99154492,"-","ANKS1B"
"12",99648175,99649398,"+","FAM71C"
"12",100037636,100142635,"-","UHRF1BP1L"
"12",100070150,100142635,"-","UHRF1BP1L"
"12",100200852,100223915,"+","ACTR6"
"12",100252530,100267076,"-","DEPDC4"
"12",100282971,100339172,"+","SCYL2"
"12",100357392,100420159,"+","SLC17A8"
"12",100493324,100563489,"+","NR1H4"
"12",100503388,100563489,"+","NR1H4"
"12",100594905,100624890,"+","GAS2L3"
"12",100612009,100624890,"+","GAS2L3"
"12",100901786,101127070,"+","ANO4"
"12",101157279,101209848,"-","SLC5A8"
"12",101280283,101386123,"+","UTP20"
"12",101395640,101407645,"-","ARL1"
"12",101476905,101486771,"+","SPIC"
"12",101595071,101684395,"+","MYBPC1"
"12",101595071,101684405,"+","MYBPC1"
"12",101595071,101685632,"+","MYBPC1"
"12",101595071,101685682,"+","MYBPC1"
"12",101697862,101728945,"+","CHPT1"
"12",101728927,101737935,"-","SYCP3"
"12",101747164,101830675,"-","GNPTAB"
"12",101877790,101921260,"+","DRAM1"
"12",102013108,102061962,"-","WASHC3"
"12",102074354,102118518,"-","NUP37"
"12",102123889,102148478,"+","PARPBP"
"12",102123889,102196291,"+","PARPBP"
"12",102148320,102196291,"+","PARPBP"
"12",102196652,102197770,"-","PMCH"
"12",102402507,102478501,"-","IGF1"
"12",102402507,102480381,"-","IGF1"
"12",102402541,102480381,"-","IGF1"
"12",102839175,102917130,"-","PAH"
"12",102958245,102958955,"+","ASCL1"
"12",103302108,103478426,"-","C12orf42"
"12",103587477,103766336,"+","STAB2"
"12",103777829,103841156,"-","NT5DC3"
"12",103930516,103947662,"+","HSP90B1"
"12",103951523,103956738,"-","C12orf73"
"12",103966038,103987090,"+","TDG"
"12",103980914,103987090,"+","TDG"
"12",103989408,104019648,"-","GLT8D2"
"12",104064561,104103273,"+","HCFC2"
"12",104119737,104135453,"-","NFYB"
"12",104215803,104348421,"+","TXNRD1"
"12",104287337,104348421,"+","TXNRD1"
"12",104303935,104304936,"+","EID3"
"12",104311326,104348421,"+","TXNRD1"
"12",104313272,104348421,"+","TXNRD1"
"12",104457412,104757803,"+","CHST11"
"12",104805152,104928527,"-","SLC41A2"
"12",104986353,104994696,"+","C12orf45"
"12",105024424,105084436,"-","ALDH1L2"
"12",105107801,105166931,"+","WASHC4"
"12",105174314,105229148,"-","APPL2"
"12",105174314,105236012,"-","APPL2"
"12",105330892,105367476,"+","C12orf75"
"12",106066802,106138653,"-","NUAK1"
"12",106239024,106247851,"-","CKAP4"
"12",106311076,106329358,"+","TCP11L2"
"12",106311076,106346530,"+","TCP11L2"
"12",106357880,106509549,"+","POLR3B"
"12",106366670,106509549,"+","POLR3B"
"12",106583321,106761469,"+","RFX4"
"12",106601277,106761469,"+","RFX4"
"12",106684814,106761469,"+","RFX4"
"12",106774746,106874520,"+","RIC8B"
"12",106774746,106886015,"+","RIC8B"
"12",106798058,106874520,"+","RIC8B"
"12",106967117,106971391,"+","TMEM263"
"12",106977557,106978714,"-","MTERF2"
"12",106992787,107092961,"-","CRY1"
"12",107318941,107657718,"+","BTBD11"
"12",107580907,107657718,"+","BTBD11"
"12",107685900,107712220,"+","PWP1"
"12",107688670,107712220,"+","PWP1"
"12",107734210,107760515,"-","PRDM4"
"12",107775216,107775737,"+","ASCL4"
"12",108195833,108248343,"+","WSCD2"
"12",108291841,108292956,"-","CMKLR1"
"12",108291841,108293591,"-","CMKLR1"
"12",108516973,108519475,"+","FICD"
"12",108523457,108561154,"-","SART3"
"12",108562623,108567704,"+","ISCU"
"12",108562623,108567972,"+","ISCU"
"12",108562623,108568916,"+","ISCU"
"12",108564117,108568916,"+","ISCU"
"12",108591532,108592383,"-","TMEM119"
"12",108623069,108624307,"-","SELPLG"
"12",108623069,108631901,"-","SELPLG"
"12",108647403,108701318,"-","CORO1C"
"12",108647403,108702949,"-","CORO1C"
"12",108787988,108857496,"-","SSH1"
"12",108792100,108827405,"-","SSH1"
"12",108792100,108857496,"-","SSH1"
"12",108885007,108900535,"+","DAO"
"12",108912535,109020868,"-","SVOP"
"12",109052679,109085931,"+","USP30"
"12",109056692,109085931,"+","USP30"
"12",109088206,109092786,"-","ALKBH2"
"12",109088319,109092786,"-","ALKBH2"
"12",109097680,109109969,"+","UNG"
"12",109098327,109109969,"+","UNG"
"12",109139406,109266362,"+","ACACB"
"12",109279671,109308321,"-","FOXN4"
"12",109388719,109447182,"+","MYO1H"
"12",109451595,109477262,"-","KCTD10"
"12",109483552,109490594,"+","UBE3B"
"12",109483552,109534782,"+","UBE3B"
"12",109557028,109573480,"-","MMAB"
"12",109574823,109596577,"+","MVK"
"12",109744147,109769288,"+","FAM222A"
"12",109783621,109814796,"-","TRPV4"
"12",109852555,109880374,"-","GLTP"
"12",109903027,109916623,"+","TCHP"
"12",109932978,109996224,"-","GIT2"
"12",109948823,109996224,"-","GIT2"
"12",109999689,110037554,"+","ANKRD13A"
"12",110042351,110065874,"-","C12orf76"
"12",110127381,110167978,"+","IFT81"
"12",110127381,110218226,"+","IFT81"
"12",110281790,110346470,"+","ATP2A2"
"12",110281790,110350305,"+","ATP2A2"
"12",110374144,110403729,"-","ANAPC7"
"12",110376062,110403729,"-","ANAPC7"
"12",110435155,110450260,"-","ARPC3"
"12",110453034,110468203,"-","GPN3"
"12",110453034,110468636,"-","GPN3"
"12",110468876,110490137,"+","FAM216A"
"12",110492005,110501503,"-","VPS29"
"12",110492005,110502051,"-","VPS29"
"12",110502338,110530653,"+","RAD9B"
"12",110502338,110531629,"+","RAD9B"
"12",110502338,110531681,"+","RAD9B"
"12",110505716,110530653,"+","RAD9B"
"12",110537037,110583031,"-","PPTC7"
"12",110614183,110647892,"+","TCTN1"
"12",110649410,110661409,"-","HVCN1"
"12",110649410,110683245,"-","HVCN1"
"12",110720134,110742707,"-","PPP1CC"
"12",110721076,110742707,"-","PPP1CC"
"12",110852955,110907476,"+","CCDC63"
"12",110853516,110907476,"+","CCDC63"
"12",110858644,110907476,"+","CCDC63"
"12",110911077,110920529,"-","MYL2"
"12",111034178,111348325,"+","CUX2"
"12",111362678,111363427,"-","PHETA1"
"12",111362678,111365566,"-","PHETA1"
"12",111418146,111448302,"+","SH2B3"
"12",111434902,111448302,"+","SH2B3"
"12",111452812,111554190,"-","ATXN2"
"12",111452812,111599514,"-","ATXN2"
"12",111644199,111685792,"-","BRAP"
"12",111692710,111756473,"+","ACAD10"
"12",111766983,111809575,"+","ALDH2"
"12",111842734,111893061,"+","MAPKAPK5"
"12",111931621,111943303,"-","TMEM116"
"12",111931621,112005270,"-","TMEM116"
"12",112013466,112022167,"+","ERP29"
"12",112013466,112022652,"+","ERP29"
"12",112029531,112108773,"-","NAA25"
"12",112130523,112152791,"+","TRAFD1"
"12",112405224,112408656,"-","RPL6"
"12",112419112,112486633,"+","PTPN11"
"12",112419112,112504764,"+","PTPN11"
"12",112828319,112896780,"+","RPH3A"
"12",112907040,112917757,"+","OAS1"
"12",112907040,112919553,"+","OAS1"
"12",112907040,112919693,"+","OAS1"
"12",112907040,112931922,"+","OAS1"
"12",112938531,112969973,"+","OAS3"
"12",112978609,112987379,"+","OAS2"
"12",112978609,113009255,"+","OAS2"
"12",112978609,113010484,"+","OAS2"
"12",113058193,113096939,"+","DTX1"
"12",113099929,113135462,"-","RASAL1"
"12",113149858,113157679,"+","CFAP73"
"12",113158877,113185451,"-","DDX54"
"12",113186014,113191817,"+","RITA1"
"12",113186747,113191817,"+","RITA1"
"12",113195575,113208166,"-","IQCD"
"12",113225246,113296076,"+","TPCN1"
"12",113226853,113296076,"+","TPCN1"
"12",113260460,113296076,"+","TPCN1"
"12",113299777,113332878,"-","SLC8B1"
"12",113358601,113388626,"+","PLBD2"
"12",113392941,113399708,"-","SDS"
"12",113427983,113438079,"+","SDSL"
"12",113463190,113471498,"-","LHX5"
"12",113823224,113966227,"-","RBM19"
"12",114355532,114401917,"-","TBX5"
"12",114355532,114403898,"-","TBX5"
"12",114671841,114683200,"-","TBX3"
"12",115961266,116277131,"-","MED13L"
"12",116575943,116576320,"+","MAP1LC3B2"
"12",116717810,116737900,"-","C12orf49"
"12",116740498,116849448,"+","RNFT2"
"12",116740498,116852712,"+","RNFT2"
"12",116881032,116881307,"-","HRK"
"12",116911038,117028172,"+","FBXW8"
"12",117039133,117099282,"-","TESC"
"12",117146087,117190456,"-","FBXO21"
"12",117215309,117331069,"-","NOS1"
"12",117467199,117968168,"-","KSR2"
"12",118016828,118031278,"+","RFC5"
"12",118018052,118031278,"+","RFC5"
"12",118034196,118038317,"-","WSB2"
"12",118034196,118061048,"-","WSB2"
"12",118034196,118062162,"-","WSB2"
"12",118066639,118103671,"-","VSIG10"
"12",118136210,118144803,"+","PEBP1"
"12",118150997,118181556,"-","TAOK3"
"12",118150997,118255567,"-","TAOK3"
"12",118376692,118414433,"+","SUDS3"
"12",118981883,119156798,"+","SRRM4"
"12",119179313,119193858,"+","HSPB8"
"12",119335177,119540715,"+","CCDC60"
"12",119593849,119640705,"+","TMEM233"
"12",119668245,119680325,"+","PRKAB1"
"12",119688232,119876168,"-","CIT"
"12",119989869,120093161,"+","BICDL1"
"12",120097245,120116650,"-","RAB35"
"12",120097267,120116650,"-","RAB35"
"12",120127849,120194697,"-","GCN1"
"12",120196773,120200783,"-","RPLP0"
"12",120212314,120222956,"-","PXN"
"12",120212314,120265629,"-","PXN"
"12",120303562,120313036,"+","SIRT4"
"12",120322193,120327753,"-","PLA2G1B"
"12",120345591,120369091,"-","MSI1"
"12",120438127,120440537,"+","COX6A1"
"12",120444872,120446372,"-","TRIAP1"
"12",120446481,120459959,"+","GATC"
"12",120462019,120469609,"-","SRSF9"
"12",120496422,120498210,"+","DYNLL1"
"12",120503784,120529141,"-","COQ5"
"12",120534812,120576666,"+","RNF10"
"12",120579318,120581362,"-","POP5"
"12",120640686,120666900,"+","CABP1"
"12",120650638,120666900,"+","CABP1"
"12",120687297,120696545,"+","MLEC"
"12",120687297,120696555,"+","MLEC"
"12",120710475,120720032,"+","UNC119B"
"12",120725886,120739448,"+","ACADS"
"12",120764999,120903867,"-","SPPL3"
"12",120978769,121001192,"+","HNF1A"
"12",121004153,121012448,"-","C12orf43"
"12",121004153,121016474,"-","C12orf43"
"12",121020561,121038971,"-","OASL"
"12",121024027,121038971,"-","OASL"
"12",121132971,121184802,"+","P2RX7"
"12",121210165,121233549,"+","P2RX4"
"12",121240468,121274526,"-","CAMKK2"
"12",121240699,121274526,"-","CAMKK2"
"12",121240797,121274526,"-","CAMKK2"
"12",121244124,121274526,"-","CAMKK2"
"12",121308480,121346995,"-","ANAPC5"
"12",121308480,121352340,"-","ANAPC5"
"12",121400213,121423576,"+","RNF34"
"12",121402799,121423576,"+","RNF34"
"12",121430116,121580052,"-","KDM2B"
"12",121430288,121580911,"-","KDM2B"
"12",121652734,121669483,"-","MORN3"
"12",121712896,121775722,"+","TMEM120B"
"12",121779498,121793633,"-","RHOF"
"12",121804738,121830239,"+","SETD1B"
"12",121839728,121857408,"-","HPD"
"12",121839728,121858823,"-","HPD"
"12",121888857,121916311,"+","PSMD9"
"12",121921306,121971612,"+","WDR66"
"12",121921306,122003764,"+","WDR66"
"12",122022092,122059163,"+","BCL7A"
"12",122078854,122141812,"+","MLXIP"
"12",122172412,122174172,"-","IL31"
"12",122183145,122203442,"+","LRRC43"
"12",122204619,122207388,"+","B3GNT4"
"12",122206327,122207388,"+","B3GNT4"
"12",122208381,122218361,"-","DIABLO"
"12",122208381,122226014,"-","DIABLO"
"12",122232246,122266408,"-","VPS33A"
"12",122253466,122266408,"-","VPS33A"
"12",122272875,122380452,"-","CLIP1"
"12",122473497,122482652,"-","ZCCHC8"
"12",122505527,122526853,"-","RSRC2"
"12",122530064,122626228,"+","KNTC1"
"12",122702192,122703283,"-","HCAR2"
"12",122715574,122716737,"-","HCAR3"
"12",122729299,122730339,"-","HCAR1"
"12",122753702,122769078,"+","DENR"
"12",122774671,122823419,"+","CCDC62"
"12",122835551,122861753,"+","HIP1R"
"12",122867116,122896062,"-","VPS37B"
"12",122921038,122960235,"-","ABCB9"
"12",122924799,122960235,"-","ABCB9"
"12",122929911,122960235,"-","ABCB9"
"12",122975252,122979346,"+","OGFOD2"
"12",122976393,122979346,"+","OGFOD2"
"12",122978531,122979346,"+","OGFOD2"
"12",122980205,122982586,"+","ARL6IP4"
"12",122980205,122982676,"+","ARL6IP4"
"12",122981140,122982676,"+","ARL6IP4"
"12",122986027,123034590,"-","PITPNM2"
"12",123156807,123230364,"-","MPHOSPH9"
"12",123253675,123257031,"+","C12orf65"
"12",123261736,123267253,"-","CDK2AP1"
"12",123261736,123271618,"-","CDK2AP1"
"12",123295908,123350441,"-","SBNO1"
"12",123384199,123407703,"+","KMT5A"
"12",123415891,123436420,"-","RILPL2"
"12",123459889,123466281,"+","SNRNP35"
"12",123465541,123466281,"+","SNRNP35"
"12",123472538,123533482,"-","RILPL1"
"12",123472677,123533482,"-","RILPL1"
"12",123584637,123596729,"+","TMED2"
"12",123602149,123620140,"+","DDX55"
"12",123621756,123633557,"-","EIF2B1"
"12",123633860,123660235,"+","GTF2H3"
"12",123645485,123660235,"+","GTF2H3"
"12",123652543,123660235,"+","GTF2H3"
"12",123671241,123707713,"+","TCTN2"
"12",123712566,123758032,"+","ATP6V0A2"
"12",123762520,123935481,"+","DNAH10"
"12",123937058,123943476,"-","CCDC92"
"12",123937058,123944305,"-","CCDC92"
"12",124012145,124012930,"+","ZNF664"
"12",124311854,124314525,"+","RFLNA"
"12",124325402,124495251,"-","NCOR2"
"12",124778467,124863720,"-","SCARB1"
"12",124782683,124863720,"-","SCARB1"
"12",124911714,124913771,"-","UBC"
"12",124947802,124989022,"-","DHX37"
"12",124993791,125025430,"+","BRI3BP"
"12",125065585,125142229,"+","AACS"
"12",125326624,125654710,"+","TMEM132B"
"12",125644118,125654710,"+","TMEM132B"
"12",128267403,128706295,"+","TMEM132C"
"12",128794196,128823943,"-","SLC15A4"
"12",128853582,128983090,"+","GLT1D1"
"12",129073875,129903339,"-","TMEM132D"
"12",130162943,130164688,"+","FZD10"
"12",130342592,130371598,"+","PIWIL1"
"12",130399135,130479013,"-","RIMBP2"
"12",130791900,130839099,"-","STX2"
"12",130796040,130839099,"-","STX2"
"12",130872594,130875926,"+","RAN"
"12",130874563,130875926,"+","RAN"
"12",130954466,131139263,"+","ADGRD1"
"12",131711230,131799488,"+","SFSWAP"
"12",131828495,131851274,"+","MMP17"
"12",131895002,131921361,"+","ULK1"
"12",131929723,131943586,"+","PUS1"
"12",131929917,131943586,"+","PUS1"
"12",131960620,132077673,"+","EP400"
"12",132139272,132144296,"-","DDX51"
"12",132144489,132152401,"+","NOC4L"
"12",132197107,132203669,"-","GALNT9"
"12",132197107,132329203,"-","GALNT9"
"12",132490571,132583778,"+","FBRSL1"
"12",132603402,132606251,"-","LRCOL1"
"12",132618817,132621509,"+","P2RX2"
"12",132618817,132621972,"+","P2RX2"
"12",132624697,132687315,"-","POLE"
"12",132687671,132704687,"+","PXMP2"
"12",132710877,132718810,"+","PGAM5"
"12",132710877,132720828,"+","PGAM5"
"12",132727242,132761798,"-","ANKLE2"
"12",132773105,132822128,"-","GOLGA3"
"12",132784026,132822128,"-","GOLGA3"
"12",132841554,132887328,"-","CHFR"
"12",132925373,132945635,"-","ZNF605"
"12",132986841,133011481,"+","ZNF26"
"12",133007069,133011481,"+","ZNF26"
"12",133041468,133058932,"+","ZNF84"
"12",133081321,133106651,"+","ZNF140"
"12",133105587,133106651,"+","ZNF140"
"12",133120284,133121918,"-","ZNF891"
"12",133144493,133156968,"+","ZNF10"
"12",133181998,133202162,"+","ZNF268"
"12",133181998,133202317,"+","ZNF268"
"12",133181998,133204530,"+","ZNF268"
"12",133218885,133234356,"-","ANHX"
"13",19173863,19181747,"-","TUBA3C"
"13",19423062,19503234,"-","TPTE2"
"13",19633749,19671875,"+","MPHOSPH8"
"13",19677800,19782757,"-","PSPC1"
"13",19703175,19782757,"-","PSPC1"
"13",19837545,19852180,"-","ZMYM5"
"13",19837781,19852180,"-","ZMYM5"
"13",19993073,20086014,"+","ZMYM2"
"13",20141981,20143288,"-","GJA3"
"13",20188901,20189581,"-","GJB2"
"13",20222695,20223480,"-","GJB6"
"13",20404129,20525794,"-","CRYL1"
"13",20567977,20691175,"+","IFT88"
"13",20574386,20691175,"+","IFT88"
"13",20704002,20721954,"+","IL17D"
"13",20729080,20757598,"-","EEF1AKMT1"
"13",20783722,20902738,"-","XPO4"
"13",20974870,21046026,"-","LATS2"
"13",21140553,21147342,"+","SAP18"
"13",21155103,21176477,"-","SKA3"
"13",21155150,21176477,"-","SKA3"
"13",21176917,21177225,"+","MRPL57"
"13",21376648,21421120,"-","ZDHHC20"
"13",21376648,21459171,"-","ZDHHC20"
"13",21378701,21459171,"-","ZDHHC20"
"13",21493249,21604148,"-","MICU2"
"13",21671913,21701435,"+","FGF9"
"13",23203695,23324541,"+","SGCG"
"13",23330136,23411239,"-","SACS"
"13",23590184,23669124,"+","TNFRSF19"
"13",23590184,23673380,"+","TNFRSF19"
"13",23626744,23673380,"+","TNFRSF19"
"13",23730348,23889320,"-","MIPEP"
"13",23891289,23896986,"-","C1QTNF9B"
"13",24222930,24302773,"+","SPATA13"
"13",24249699,24302773,"+","SPATA13"
"13",24270858,24302773,"+","SPATA13"
