"chrom","start","end","strand","Ensembl.gene.ID","gene.name"
"10",27484143,27531059,"-","ENSG00000107897","ACBD5"
"10",27686050,27703297,"-","ENSG00000182077","PTCHD3"
"10",27793103,27831166,"+","ENSG00000099246","RAB18"
"10",27961803,28034989,"-","ENSG00000150051","MKX"
"10",28101093,28287977,"-","ENSG00000169126","ARMC4"
"10",28339922,28623415,"-","ENSG00000150054","MPP7"
"10",28821422,28912041,"+","ENSG00000095787","WAC"
"10",28966439,28971861,"+","ENSG00000095739","BAMBI"
"10",29577990,29607257,"+","ENSG00000120563","LYZL1"
"10",29746267,30025710,"-","ENSG00000197321","SVIL"
"10",30301732,30404423,"-","ENSG00000165757","JCAD"
"10",30598730,30663377,"-","ENSG00000107951","MTPAP"
"10",30722950,30750762,"+","ENSG00000107968","MAP3K8"
"10",30900708,30918691,"-","ENSG00000151033","LYZL2"
"10",31109136,31320866,"-","ENSG00000183621","ZNF438"
"10",31607424,31818742,"+","ENSG00000148516","ZEB1"
"10",32094332,32217804,"-","ENSG00000165322","ARHGAP12"
"10",32297943,32345353,"-","ENSG00000170759","KIF5B"
"10",32556679,32667726,"-","ENSG00000120616","EPC1"
"10",32735068,33171802,"+","ENSG00000216937","CCDC7"
"10",33189246,33294720,"-","ENSG00000150093","ITGB1"
"10",33466420,33625190,"-","ENSG00000099250","NRP1"
"10",34398488,35104253,"-","ENSG00000148498","PARD3"
"10",35297479,35379570,"-","ENSG00000108094","CUL2"
"10",35415719,35501886,"+","ENSG00000095794","CREM"
"10",35535953,35861597,"+","ENSG00000108100","CCNY"
"10",35894338,35897863,"+","ENSG00000177291","GJD4"
"10",35927177,35931206,"-","ENSG00000177283","FZD8"
"10",37414716,37673039,"+","ENSG00000148513","ANKRD30A"
"10",37890368,37891902,"-","ENSG00000256892","MTRNR2L7"
"10",38065454,38147034,"-","ENSG00000198105","ZNF248"
"10",38238501,38265575,"-","ENSG00000175395","ZNF25"
"10",38299578,38354016,"+","ENSG00000189180","ZNF33A"
"10",38383262,38439221,"+","ENSG00000075407","ZNF37A"
"10",43069633,43134018,"-","ENSG00000196693","ZNF33B"
"10",43278243,43330385,"+","ENSG00000165733","BMS1"
"10",43572517,43625799,"+","ENSG00000165731","RET"
"10",43633893,43680750,"+","ENSG00000169826","CSGALNACT2"
"10",43689983,43762367,"-","ENSG00000198915","RASGEF1A"
"10",43867084,43871783,"+","ENSG00000150201","FXYD4"
"10",43881065,43904614,"-","ENSG00000169813","HNRNPF"
"10",43932289,43978629,"+","ENSG00000243660","ZNF487"
"10",44051792,44070066,"-","ENSG00000196793","ZNF239"
"10",44101867,44113352,"+","ENSG00000198298","ZNF485"
"10",44139308,44144329,"-","ENSG00000169740","ZNF32"
"10",44788017,44790097,"+","ENSG00000277288","C10orf142"
"10",44865613,44881941,"-","ENSG00000107562","CXCL12"
"10",45406764,45432458,"+","ENSG00000187783","TMEM72"
"10",45454855,45491339,"+","ENSG00000107551","RASSF4"
"10",45466429,45474258,"-","ENSG00000165507","DEPP1"
"10",45496371,45500774,"+","ENSG00000165512","ZNF22"
"10",45797746,45811056,"-","ENSG00000256574","OR13A1"
"10",45869624,45941567,"+","ENSG00000012779","ALOX5"
"10",45950033,46090354,"-","ENSG00000165406","MARCH8"
"10",46110949,46168228,"-","ENSG00000172671","ZFAND4"
"10",46222648,46288409,"+","ENSG00000172661","WASHC2C"
"10",46321042,46349323,"-","ENSG00000188234","AGAP4"
"10",46549955,46641045,"-","ENSG00000204179","PTPN20A"
"10",46955444,46971400,"-","ENSG00000204176","SYT15"
"10",46994087,47000573,"+","ENSG00000204175","GPRIN2"
"10",47083534,47088320,"+","ENSG00000264717","NPY4R2"
"10",47083534,47088320,"+","ENSG00000204174","NPY4R"
"10",47157983,47174093,"-","ENSG00000150165","ANXA8L1"
"10",47177204,47181681,"-","ENSG00000189090","FAM25B"
"10",47657581,47701443,"+","ENSG00000274209","ANTXRL"
"10",47746936,47763041,"+","ENSG00000186807","ANXA8L2"
"10",47894023,47949412,"+","ENSG00000152726","FAM21B"
"10",48189612,48237508,"+","ENSG00000198035","AGAP9"
"10",48247669,48252143,"+","ENSG00000197910","FAM25G"
"10",48255204,48279200,"+","ENSG00000265190","ANXA8"
"10",48355069,48373866,"+","ENSG00000265763","ZNF488"
"10",48381487,48390991,"-","ENSG00000265203","RBP3"
"10",48413092,48416872,"-","ENSG00000263761","GDF2"
"10",48425785,48439165,"-","ENSG00000266524","GDF10"
"10",48736874,48827966,"-","ENSG00000183675","PTPN20B"
"10",49203388,49207825,"-","ENSG00000276430","FAM25C"
"10",49361131,49482739,"-","ENSG00000170324","FRMPD2"
"10",49514682,49647403,"+","ENSG00000107643","MAPK8"
"10",49654077,49864310,"-","ENSG00000128805","ARHGAP22"
"10",49892921,50191001,"+","ENSG00000128815","WDFY4"
"10",50117528,50122277,"-","ENSG00000165383","LRRC18"
"10",50222281,50323567,"-","ENSG00000165633","VSTM4"
"10",50339199,50342053,"-","ENSG00000172538","FAM170B"
"10",50362770,50396630,"-","ENSG00000204161","TMEM273"
"10",50507215,50535537,"+","ENSG00000177354","C10orf71"
"10",50572226,50604062,"-","ENSG00000165606","DRGX"
"10",50662516,50747584,"-","ENSG00000225830","ERCC6"
"10",50817141,50873150,"+","ENSG00000070748","CHAT"
"10",50818356,50820766,"+","ENSG00000187714","SLC18A3"
"10",50887697,50918307,"+","ENSG00000178645","C10orf53"
"10",50942687,50970425,"-","ENSG00000197444","OGDHL"
"10",51224681,51371321,"-","ENSG00000174194","AGAP8"
"10",51549553,51562515,"+","ENSG00000263639","MSMB"
"10",51565108,51590734,"+","ENSG00000266412","NCOA4"
"10",51592080,51623350,"-","ENSG00000265354","TIMM23"
"10",51748078,51770259,"+","ENSG00000204149","AGAP6"
"10",51827648,51893269,"+","ENSG00000099290","WASHC2A"
"10",51942538,52008370,"-","ENSG00000188611","ASAH2"
"10",52065346,52384923,"-","ENSG00000198964","SGMS1"
"10",52499078,52576255,"+","ENSG00000204147","ASAH2B"
"10",52559169,52645435,"-","ENSG00000148584","A1CF"
"10",52750648,54058110,"+","ENSG00000185532","PRKG1"
"10",53455247,53459351,"-","ENSG00000177613","CSTF2T"
"10",54074041,54077802,"+","ENSG00000107984","DKK1"
"10",54525140,54531460,"-","ENSG00000165471","MBL2"
"10",55562531,57387702,"-","ENSG00000150275","PCDH15"
"10",57359063,57359801,"+","ENSG00000249860","MTRNR2L5"
"10",58116988,58121034,"-","ENSG00000122952","ZWINT"
"10",59951278,60027654,"-","ENSG00000151151","IPMK"
"10",60028922,60049346,"+","ENSG00000122873","CISD1"
"10",60094739,60130511,"+","ENSG00000072401","UBE2D1"
"10",60145105,60158980,"+","ENSG00000108064","TFAM"
"10",60272900,60591197,"+","ENSG00000122870","BICC1"
"10",60936403,61007534,"+","ENSG00000165443","PHYHIPL"
"10",61005889,61122939,"-","ENSG00000148541","FAM13C"
"10",61410519,61495760,"-","ENSG00000165449","SLC16A9"
"10",61496450,61515799,"-","ENSG00000227877","MRLN"
"10",61548505,61666314,"-","ENSG00000108091","CCDC6"
"10",61786056,62493248,"-","ENSG00000151150","ANK3"
"10",62538089,62554610,"+","ENSG00000170312","CDK1"
"10",62629196,62761198,"-","ENSG00000072422","RHOBTB1"
"10",63166401,63213208,"-","ENSG00000196932","TMEM26"
"10",63422719,63526524,"+","ENSG00000183346","CABCOCO1"
"10",63661443,63856703,"+","ENSG00000150347","ARID5B"
"10",63942794,64028603,"-","ENSG00000182010","RTKN2"
"10",64133951,64430061,"+","ENSG00000138311","ZNF365"
"10",64280207,64431771,"+","ENSG00000285551","AC067752.1"
"10",64564617,64568243,"+","ENSG00000181915","ADO"
"10",64571756,64679660,"-","ENSG00000122877","EGR2"
"10",64893007,64914791,"+","ENSG00000148572","NRBF2"
"10",64926981,65281610,"-","ENSG00000171988","JMJD1C"
"10",65281161,65384888,"+","ENSG00000165476","REEP3"
"10",67672281,69455953,"-","ENSG00000183230","CTNNA3"
"10",68685794,68861309,"+","ENSG00000198739","LRRTM3"
"10",69556427,69597946,"-","ENSG00000108176","DNAJC12"
"10",69644414,69678147,"+","ENSG00000096717","SIRT1"
"10",69681656,69835105,"-","ENSG00000148634","HERC4"
"10",69865874,69971774,"+","ENSG00000138347","MYPN"
"10",69990381,69991860,"-","ENSG00000179774","ATOH7"
"10",70042417,70092806,"-","ENSG00000108187","PBLD"
"10",70090931,70102948,"+","ENSG00000096746","HNRNPH3"
"10",70100864,70167051,"-","ENSG00000204130","RUFY2"
"10",70173821,70231878,"-","ENSG00000138346","DNA2"
"10",70237755,70287280,"-","ENSG00000122912","SLC25A16"
"10",70320094,70454244,"+","ENSG00000138336","TET1"
"10",70480769,70552134,"+","ENSG00000060339","CCAR1"
"10",70587288,70655188,"+","ENSG00000165730","STOX1"
"10",70661042,70706603,"+","ENSG00000107625","DDX50"
"10",70715926,70744824,"+","ENSG00000165732","DDX21"
"10",70748477,70803300,"+","ENSG00000198954","KIF1BP"
"10",70847859,70864561,"+","ENSG00000122862","SRGN"
"10",70883268,70934168,"+","ENSG00000122958","VPS26A"
"10",70939990,70968855,"+","ENSG00000156502","SUPV3L1"
"10",70980088,71027308,"+","ENSG00000156510","HKDC1"
"10",71029740,71161640,"+","ENSG00000156515","HK1"
"10",71163659,71176623,"-","ENSG00000075073","TACR2"
"10",71211221,71267422,"+","ENSG00000099282","TSPAN15"
"10",71331454,71332994,"-","ENSG00000122859","NEUROG3"
"10",71390003,71393352,"+","ENSG00000171224","FAM241B"
"10",71561623,71724031,"+","ENSG00000197467","COL13A1"
"10",71812602,71872038,"+","ENSG00000099284","H2AFY2"
"10",71857979,71892690,"-","ENSG00000042286","AIFM2"
"10",71897737,71906456,"-","ENSG00000156521","TYSND1"
"10",71907045,71930279,"-","ENSG00000079332","SAR1A"
"10",71962591,71993667,"-","ENSG00000180817","PPA1"
"10",72007085,72043432,"-","ENSG00000148734","NPFFR1"
"10",72058726,72142406,"-","ENSG00000172731","LRRC20"
"10",72163901,72188374,"+","ENSG00000148730","EIF4EBP2"
"10",72192071,72207707,"-","ENSG00000156574","NODAL"
"10",72238523,72328206,"+","ENSG00000107719","PALD1"
"10",72357104,72362515,"-","ENSG00000180644","PRF1"
"10",72432262,72522197,"+","ENSG00000138316","ADAMTS14"
"10",72530995,72545157,"-","ENSG00000166220","TBATA"
"10",72575717,72640930,"+","ENSG00000166224","SGPL1"
"10",72642037,72648322,"-","ENSG00000166228","PCBD1"
"10",72972327,73062621,"+","ENSG00000107731","UNC5B"
"10",73079016,73141180,"+","ENSG00000198246","SLC29A3"
"10",73156691,73575704,"+","ENSG00000107736","CDH23"
"10",73471458,73497581,"-","ENSG00000214688","C10orf105"
"10",73507313,73533277,"-","ENSG00000107738","VSIR"
"10",73576055,73611082,"-","ENSG00000197746","PSAP"
"10",73724153,73773316,"+","ENSG00000122863","CHST3"
"10",73818792,73848790,"-","ENSG00000107742","SPOCK2"
"10",73855790,73976892,"-","ENSG00000138303","ASCC1"
"10",73975758,73995618,"+","ENSG00000166295","ANAPC16"
"10",74033682,74035794,"+","ENSG00000168209","DDIT4"
"10",74092588,74114907,"-","ENSG00000148719","DNAJB12"
"10",74127085,74385949,"-","ENSG00000107745","MICU1"
"10",74451889,74647452,"+","ENSG00000156026","MCU"
"10",74653342,74692794,"+","ENSG00000138315","OIT3"
"10",74694928,74714536,"-","ENSG00000138308","PLA2G12B"
"10",74766975,74856732,"-","ENSG00000122884","P4HA1"
"10",74870133,74891586,"+","ENSG00000166321","NUDT13"
"10",74889913,74928813,"-","ENSG00000122882","ECD"
"10",74927924,75004262,"+","ENSG00000138286","FAM149B1"
"10",74943120,75008620,"-","ENSG00000213551","DNAJC9"
"10",75008601,75012451,"-","ENSG00000182180","MRPS16"
"10",75013517,75118617,"-","ENSG00000156042","CFAP70"
"10",75134859,75173834,"-","ENSG00000138279","ANXA7"
"10",75183337,75193319,"-","ENSG00000166343","MSS51"
"10",75196186,75255782,"-","ENSG00000107758","PPP3CB"
"10",75257296,75385711,"-","ENSG00000166348","USP54"
"10",75391412,75401515,"-","ENSG00000177791","MYOZ1"
"10",75404639,75423561,"-","ENSG00000166317","SYNPO2L"
"10",75434043,75457917,"-","ENSG00000172650","AGAP5"
"10",75504130,75531919,"+","ENSG00000176986","SEC24C"
"10",75532034,75540009,"+","ENSG00000196968","FUT11"
"10",75541805,75543410,"+","ENSG00000172586","CHCHD1"
"10",75545340,75561555,"+","ENSG00000214655","ZSWIM8"
"10",75556272,75571409,"-","ENSG00000272916","AC022400.7"
"10",75561669,75571556,"-","ENSG00000166507","NDST2"
"10",75572259,75634349,"-","ENSG00000148660","CAMK2G"
"10",75668935,75677254,"+","ENSG00000122861","PLAU"
"10",75669727,75682535,"-","ENSG00000222047","C10orf55"
"10",75754951,75881121,"+","ENSG00000035403","VCL"
"10",75880013,75910821,"-","ENSG00000185009","AP3M1"
"10",75910943,76469061,"+","ENSG00000156110","ADK"
"10",76584685,76792382,"+","ENSG00000156650","KAT6B"
"10",76797594,76818272,"-","ENSG00000188716","DUPD1"
"10",76854190,76868979,"-","ENSG00000079393","DUSP13"
"10",76859344,76941881,"+","ENSG00000156671","SAMD8"
"10",76969912,76991206,"+","ENSG00000165637","VDAC2"
"10",76993727,76995788,"-","ENSG00000165644","COMTD1"
"10",77157588,77161522,"-","ENSG00000165655","ZNF503"
"10",77191382,78319926,"+","ENSG00000148655","LRMDA"
"10",78629359,79398127,"-","ENSG00000156113","KCNMA1"
"10",79550549,79686513,"-","ENSG00000151208","DLG5"
"10",79729009,79789273,"-","ENSG00000148606","POLR3A"
"10",79793490,79816571,"+","ENSG00000138326","RPS24"
"10",80828723,81076285,"+","ENSG00000108175","ZMIZ1"
"10",81107225,81115090,"+","ENSG00000108179","PPIF"
"10",81142081,81205383,"-","ENSG00000165424","ZCCHC24"
"10",81272357,81276196,"+","ENSG00000253626","EIF5AL1"
"10",81315608,81320158,"-","ENSG00000185303","SFTPA2"
"10",81370695,81375211,"+","ENSG00000122852","SFTPA1"
"10",81462983,81474437,"+","ENSG00000188199","NUTM2B"
"10",81697496,81742370,"-","ENSG00000133661","SFTPD"
"10",81838402,81852313,"+","ENSG00000133678","TMEM254"
"10",81891438,81905115,"+","ENSG00000189129","PLAC9"
"10",81910645,81965328,"-","ENSG00000122359","ANXA11"
"10",82031576,82049414,"-","ENSG00000151224","MAT1A"
"10",82095861,82116511,"-","ENSG00000170788","DYDC1"
"10",82104501,82127829,"+","ENSG00000133665","DYDC2"
"10",82167585,82196871,"+","ENSG00000122378","PRXL2A"
"10",82213922,82292880,"+","ENSG00000108219","TSPAN14"
"10",82297658,82406316,"+","ENSG00000178217","SH2D4B"
"10",83634950,84746935,"+","ENSG00000185737","NRG3"
"10",85899265,85913324,"+","ENSG00000165678","GHITM"
"10",85933557,85945050,"+","ENSG00000188373","C10orf99"
"10",85954293,85979377,"+","ENSG00000148600","CDHR1"
"10",85980251,85985345,"-","ENSG00000204033","LRIT2"
"10",85990422,86019716,"+","ENSG00000148604","RGR"
"10",85991349,86001217,"-","ENSG00000148602","LRIT1"
"10",86088342,86278277,"+","ENSG00000107771","CCSER2"
"10",87359309,88126552,"-","ENSG00000182771","GRID1"
"10",88195013,88281549,"-","ENSG00000062650","WAPL"
"10",88414304,88426605,"+","ENSG00000122375","OPN4"
"10",88428206,88495825,"+","ENSG00000122367","LDB3"
"10",88516358,88692595,"+","ENSG00000107779","BMPR1A"
"10",88695297,88729238,"-","ENSG00000173269","MMRN2"
"10",88718356,88723015,"+","ENSG00000173267","SNCG"
"10",88727949,88743691,"+","ENSG00000148671","ADIRF"
"10",88780051,88784487,"+","ENSG00000188100","FAM25A"
"10",88809959,88854600,"-","ENSG00000148672","GLUD1"
"10",88853918,88951225,"+","ENSG00000122376","SHLD2"
"10",88985205,88996665,"+","ENSG00000184923","NUTM2A"
"10",89264632,89313218,"+","ENSG00000107789","MINPP1"
"10",89419370,89507462,"+","ENSG00000198682","PAPSS2"
"10",89511269,89601100,"-","ENSG00000138138","ATAD1"
"10",89618918,89623194,"-","ENSG00000227268","KLLN"
"10",89623382,89731687,"+","ENSG00000171862","PTEN"
"10",90033621,90344287,"-","ENSG00000184719","RNLS"
"10",90346510,90366733,"+","ENSG00000204022","LIPJ"
"10",90424198,90438571,"+","ENSG00000182333","LIPF"
"10",90484301,90512513,"+","ENSG00000204021","LIPK"
"10",90521163,90537999,"+","ENSG00000204020","LIPN"
"10",90562487,90580303,"+","ENSG00000173239","LIPM"
"10",90579653,90611601,"-","ENSG00000152766","ANKRD22"
"10",90639491,90734910,"+","ENSG00000138134","STAMBPL1"
"10",90694831,90751096,"-","ENSG00000107796","ACTA2"
"10",90750288,90776816,"+","ENSG00000026103","FAS"
"10",90965386,90967071,"-","ENSG00000138135","CH25H"
"10",90973326,91174314,"-","ENSG00000107798","LIPA"
"10",91043451,91069028,"+","ENSG00000119922","IFIT2"
"10",91087754,91100728,"+","ENSG00000119917","IFIT3"
"10",91137813,91144962,"+","ENSG00000204010","IFIT1B"
"10",91152303,91166244,"+","ENSG00000185745","IFIT1"
"10",91174325,91180754,"+","ENSG00000152778","IFIT5"
"10",91190056,91316398,"-","ENSG00000152779","SLC16A12"
"10",91339254,91405329,"-","ENSG00000152782","PANK1"
"10",91461367,91534696,"+","ENSG00000138182","KIF20B"
"10",92500580,92617796,"-","ENSG00000148680","HTR7"
"10",92631473,92668310,"+","ENSG00000148688","RPP30"
"10",92671853,92681033,"-","ENSG00000148677","ANKRD1"
"10",92922769,93044094,"+","ENSG00000180628","PCGF5"
"10",93169037,93274586,"+","ENSG00000165338","HECTD2"
"10",93388199,93392828,"-","ENSG00000119938","PPP1R3C"
"10",93558183,93625232,"+","ENSG00000107854","TNKS2"
"10",93666346,93669240,"-","ENSG00000174721","FGFBP3"
"10",93683527,93790082,"+","ENSG00000095564","BTAF1"
"10",93806449,94050835,"-","ENSG00000107864","CPEB3"
"10",94050924,94113721,"+","ENSG00000198060","MARCH5"
"10",94211441,94333833,"-","ENSG00000119912","IDE"
"10",94352887,94415152,"+","ENSG00000138160","KIF11"
"10",94449712,94455404,"+","ENSG00000152804","HHEX"
"10",94594470,94819250,"+","ENSG00000138190","EXOC6"
"10",94820555,94829297,"+","ENSG00000187553","CYP26C1"
"10",94833232,94837642,"+","ENSG00000095596","CYP26A1"
"10",95066186,95242091,"-","ENSG00000138119","MYOF"
"10",95256389,95288849,"+","ENSG00000138180","CEP55"
"10",95326422,95364237,"+","ENSG00000186188","FFAR4"
"10",95351444,95361501,"-","ENSG00000138207","RBP4"
"10",95372345,95425767,"+","ENSG00000095464","PDE6C"
"10",95427640,95462349,"-","ENSG00000148690","FRA10AC1"
"10",95517597,95566029,"+","ENSG00000108231","LGI1"
"10",95653730,95715819,"+","ENSG00000176273","SLC35G1"
"10",95790569,96092580,"+","ENSG00000138193","PLCE1"
"10",96092983,96122716,"-","ENSG00000173145","NOC3L"
"10",96162261,96295687,"+","ENSG00000108239","TBC1D12"
"10",96261191,96373662,"+","ENSG00000119969","HELLS"
"10",96443486,96495947,"+","ENSG00000108242","CYP2C18"
"10",96522438,96615304,"+","ENSG00000165841","CYP2C19"
"10",96698415,96749848,"+","ENSG00000138109","CYP2C9"
"10",96796529,96829254,"-","ENSG00000138115","CYP2C8"
"10",96953957,96988685,"+","ENSG00000173124","ACSM6"
"10",96997329,97050769,"-","ENSG00000107438","PDLIM1"
"10",97071528,97321171,"-","ENSG00000095637","SORBS1"
"10",97365698,97416468,"-","ENSG00000059573","ALDH18A1"
"10",97423153,97453900,"-","ENSG00000119977","TCTN3"
"10",97471536,97637023,"+","ENSG00000138185","ENTPD1"
"10",97667360,97792441,"+","ENSG00000188649","CC2D2B"
"10",97803151,97820627,"+","ENSG00000107443","CCNJ"
"10",97889472,97965044,"+","ENSG00000177853","ZNF518A"
"10",97951458,98031344,"-","ENSG00000095585","BLNK"
"10",98064166,98098321,"+","ENSG00000107447","DNTT"
"10",98102978,98119122,"-","ENSG00000197430","OPALIN"
"10",98124365,98273683,"-","ENSG00000095587","TLL2"
"10",98277867,98347209,"-","ENSG00000077147","TM9SF3"
"10",98353072,98480271,"-","ENSG00000155629","PIK3AP1"
"10",98592039,98755716,"+","ENSG00000196233","LCOR"
"10",98757795,98945716,"-","ENSG00000187122","SLIT1"
"10",98981930,99052430,"-","ENSG00000213390","ARHGAP19"
"10",99079024,99081672,"+","ENSG00000165879","FRAT1"
"10",99092254,99094466,"-","ENSG00000181274","FRAT2"
"10",99116115,99185833,"-","ENSG00000052749","RRP12"
"10",99185948,99193201,"+","ENSG00000171314","PGAM1"
"10",99195899,99205774,"-","ENSG00000171311","EXOSC1"
"10",99205927,99217127,"+","ENSG00000171307","ZDHHC16"
"10",99218081,99258551,"-","ENSG00000155229","MMS19"
"10",99258681,99330963,"+","ENSG00000165886","UBTD1"
"10",99332256,99343641,"+","ENSG00000165887","ANKRD2"
"10",99344080,99372559,"+","ENSG00000241935","HOGA1"
"10",99349484,99350691,"+","ENSG00000203942","C10orf62"
"10",99374310,99393257,"-","ENSG00000171160","MORN4"
"10",99400443,99436191,"+","ENSG00000155252","PI4K2A"
"10",99437181,99446998,"-","ENSG00000119986","AVPI1"
"10",99496878,99520664,"+","ENSG00000155256","ZFYVE27"
"10",99526508,99531756,"-","ENSG00000120057","SFRP5"
"10",99609600,99631337,"+","ENSG00000155265","GOLGA7B"
"10",99624757,99790585,"-","ENSG00000095713","CRTAC1"
"10",99894381,100004654,"+","ENSG00000166024","R3HCC1L"
"10",100007447,100027951,"-","ENSG00000138131","LOXL4"
"10",100143322,100174939,"-","ENSG00000119943","PYROXD2"
"10",100175955,100206704,"-","ENSG00000107521","HPS1"
"10",100216834,100995619,"-","ENSG00000172987","HPSE2"
"10",101089113,101154087,"+","ENSG00000119946","CNNM1"
"10",101156627,101190381,"-","ENSG00000120053","GOT1"
"10",101292699,101296281,"+","ENSG00000119919","NKX2-3"
"10",101370279,101380366,"-","ENSG00000155287","SLC25A28"
"10",101419266,101470998,"+","ENSG00000198018","ENTPD7"
"10",101462315,101515891,"+","ENSG00000119929","CUTC"
"10",101471601,101491857,"-","ENSG00000014919","COX15"
"10",101542397,101612351,"+","ENSG00000023839","ABCC2"
"10",101635334,101769704,"-","ENSG00000107554","DNMBP"
"10",101801950,101841634,"-","ENSG00000120054","CPN1"
"10",101909851,101945790,"-","ENSG00000107566","ERLIN1"
"10",101948057,101989353,"-","ENSG00000213341","CHUK"
"10",101992055,102027437,"-","ENSG00000095485","CWF19L1"
"10",102033037,102046437,"-","ENSG00000196072","BLOC1S2"
"10",102047906,102090021,"-","ENSG00000107593","PKD2L1"
"10",102106990,102124583,"+","ENSG00000099194","SCD"
"10",102222798,102243501,"+","ENSG00000075290","WNT8B"
"10",102246403,102279621,"-","ENSG00000075826","SEC31B"
"10",102265385,102289638,"-","ENSG00000255339","AL133352.1"
"10",102283497,102289757,"-","ENSG00000166136","NDUFB8"
"10",102288829,102319755,"+","ENSG00000166135","HIF1AN"
"10",102495360,102589698,"+","ENSG00000075891","PAX2"
"10",102672720,102724891,"+","ENSG00000119906","SLF2"
"10",102729215,102747272,"-","ENSG00000055950","MRPL43"
"10",102729275,102745628,"+","ENSG00000095539","SEMA4G"
"10",102747124,102754160,"+","ENSG00000107815","TWNK"
"10",102756375,102767593,"+","ENSG00000107816","LZTS2"
"10",102767436,102792052,"-","ENSG00000186862","PDZD7"
"10",102790991,102801001,"+","ENSG00000107819","SFXN3"
"10",102821598,102827888,"+","ENSG00000107821","KAZALD1"
"10",102891057,102897546,"+","ENSG00000107807","TLX1"
"10",102985952,102989551,"-","ENSG00000138136","LBX1"
"10",103113790,103317078,"+","ENSG00000166167","BTRC"
"10",103330317,103369419,"+","ENSG00000166171","DPCD"
"10",103338639,103348027,"-","ENSG00000166169","POLL"
"10",103370421,103455052,"-","ENSG00000107829","FBXW4"
"10",103529887,103540126,"-","ENSG00000107831","FGF8"
"10",103541082,103543170,"-","ENSG00000107833","NPM3"
"10",103544200,103578222,"-","ENSG00000198408","OGA"
"10",103585731,103603677,"-","ENSG00000120049","KCNIP2"
"10",103605356,103815950,"-","ENSG00000120029","ARMH3"
"10",103825147,103827795,"+","ENSG00000166189","HPS6"
"10",103867317,103880210,"-","ENSG00000198728","LDB1"
"10",103892751,103910090,"+","ENSG00000148840","PPRC1"
"10",103911933,103923628,"+","ENSG00000166197","NOLC1"
"10",103986056,103989346,"+","ENSG00000119915","ELOVL3"
"10",103989943,104001269,"-","ENSG00000107859","PITX3"
"10",104005289,104142656,"+","ENSG00000107862","GBF1"
"10",104153867,104162281,"+","ENSG00000077150","NFKB2"
"10",104162374,104181296,"-","ENSG00000059915","PSD"
"10",104178946,104182893,"+","ENSG00000107872","FBXL15"
"10",104183002,104192341,"-","ENSG00000107874","CUEDC2"
"10",104221152,104236802,"+","ENSG00000138111","MFSD13A"
"10",104221638,104262469,"-","ENSG00000138107","ACTR1A"
"10",104263744,104393292,"+","ENSG00000107882","SUFU"
"10",104402067,104420437,"+","ENSG00000171206","TRIM8"
"10",104433488,104474154,"-","ENSG00000138175","ARL3"
"10",104474295,104503249,"+","ENSG00000156398","SFXN2"
"10",104503705,104594273,"+","ENSG00000166272","WBP1L"
"10",104590288,104597229,"-","ENSG00000148795","CYP17A1"
"10",104613980,104624718,"+","ENSG00000166275","BORCS7"
"10",104614029,104661656,"+","ENSG00000270316","BORCS7-ASMT"
"10",104629227,104661656,"+","ENSG00000214435","AS3MT"
"10",104678051,104849979,"+","ENSG00000148842","CNNM2"
"10",104847774,104953063,"-","ENSG00000076685","NT5C2"
"10",105005644,105007773,"+","ENSG00000235376","RPEL1"
"10",105036895,105050103,"+","ENSG00000148798","INA"
"10",105062553,105110901,"-","ENSG00000156374","PCGF6"
"10",105127733,105148822,"+","ENSG00000148835","TAF5"
"10",105148798,105156249,"-","ENSG00000173915","ATP5MD"
"10",105156383,105206051,"+","ENSG00000148843","PDCD11"
"10",105206543,105212159,"-","ENSG00000138172","CALHM2"
"10",105213144,105218645,"-","ENSG00000185933","CALHM1"
"10",105232561,105238997,"-","ENSG00000183128","CALHM3"
"10",105253736,105352309,"+","ENSG00000107954","NEURL1"
"10",105353784,105615301,"-","ENSG00000107957","SH3PXD2A"
"10",105637327,105677942,"-","ENSG00000107960","STN1"
"10",105726898,105788991,"+","ENSG00000065613","SLK"
"10",105791044,105845715,"-","ENSG00000065618","COL17A1"
"10",105881816,105886143,"+","ENSG00000156384","SFR1"
"10",105889646,105992120,"-","ENSG00000197748","CFAP43"
"10",105995114,106027217,"+","ENSG00000148834","GSTO1"
"10",106028631,106064708,"+","ENSG00000065621","GSTO2"
"10",106069456,106098223,"-","ENSG00000148841","ITPRIP"
"10",106113591,106214860,"+","ENSG00000120051","CFAP58"
"10",106401048,107025000,"+","ENSG00000156395","SORCS3"
"10",108333421,108924292,"-","ENSG00000108018","SORCS1"
"10",111624524,111683311,"-","ENSG00000108039","XPNPEP1"
"10",111756126,111895323,"+","ENSG00000148700","ADD3"
"10",111967363,112047123,"+","ENSG00000119950","MXI1"
"10",112050488,112064709,"-","ENSG00000119953","SMNDC1"
"10",112257665,112271291,"+","ENSG00000138166","DUSP5"
"10",112327449,112364394,"+","ENSG00000108055","SMC3"
"10",112404094,112599226,"+","ENSG00000203867","RBM20"
"10",112631553,112659764,"+","ENSG00000150593","PDCD4"
"10",112658486,112678959,"-","ENSG00000214413","BBIP1"
"10",112679305,112773425,"+","ENSG00000108061","SHOC2"
"10",112836921,112840665,"+","ENSG00000150594","ADRA2A"
"10",113909623,113975135,"-","ENSG00000119927","GPAM"
"10",114043158,114064793,"+","ENSG00000119913","TECTB"
