"chrom","start","end","strand","Ensembl.gene.ID","gene.name"
"10",116545931,116567855,"+","ENSG00000175535","PNLIP"
"10",116590385,116609175,"+","ENSG00000187021","PNLIPRP1"
"10",116663696,116670264,"-","ENSG00000165863","C10orf82"
"10",116671192,116850236,"-","ENSG00000165868","HSPA12A"
"10",116849512,116911788,"+","ENSG00000188316","ENO4"
"10",116881477,117126586,"-","ENSG00000187164","SHTN1"
"10",117128521,117138301,"-","ENSG00000148704","VAX1"
"10",117197489,117210299,"+","ENSG00000186795","KCNK18"
"10",117241073,117279430,"+","ENSG00000165646","SLC18A2"
"10",117277274,117375440,"-","ENSG00000165650","PDZD8"
"10",117542445,117549546,"+","ENSG00000170370","EMX2"
"10",118004916,118046941,"-","ENSG00000107560","RAB11FIP2"
"10",118297925,118342328,"-","ENSG00000165669","FAM204A"
"10",118589997,118595648,"-","ENSG00000119973","PRLHR"
"10",118674167,118755249,"-","ENSG00000151893","CACUL1"
"10",119029714,119033730,"+","ENSG00000188613","NANOS1"
"10",119033670,119080823,"-","ENSG00000107581","EIF3A"
"10",119104086,119137984,"+","ENSG00000119979","FAM45A"
"10",119140767,119165667,"-","ENSG00000183605","SFXN4"
"10",119167720,119178812,"-","ENSG00000165672","PRDX3"
"10",119207589,119459742,"+","ENSG00000198873","GRK5"
"10",119499817,119542719,"-","ENSG00000148908","RGS10"
"10",119571802,119597029,"-","ENSG00000151923","TIAL1"
"10",119651370,119677819,"+","ENSG00000151929","BAG3"
"10",119726042,119829278,"+","ENSG00000198825","INPP5F"
"10",119829404,119892556,"-","ENSG00000197771","MCMBP"
"10",119892730,119944657,"+","ENSG00000107651","SEC23IP"
"10",120456954,120589855,"+","ENSG00000203805","PLPP4"
"10",120851305,120909524,"+","ENSG00000120008","WDR11"
"10",121478334,121598458,"-","ENSG00000066468","FGFR2"
"10",121740421,121928801,"-","ENSG00000107669","ATE1"
"10",121957091,121975217,"-","ENSG00000107672","NSMCE4A"
"10",121989163,122254545,"+","ENSG00000138162","TACC2"
"10",122271306,122338162,"+","ENSG00000138152","BTBD16"
"10",122374696,122442602,"+","ENSG00000107679","PLEKHA1"
"10",122454653,122457352,"+","ENSG00000254636","ARMS2"
"10",122458551,122514907,"+","ENSG00000166033","HTRA1"
"10",122560665,122643736,"+","ENSG00000187908","DMBT1"
"10",122697709,122699822,"-","ENSG00000183559","C10orf120"
"10",122832158,122846175,"-","ENSG00000138161","CUZD1"
"10",122849078,122879641,"-","ENSG00000213185","FAM24B"
"10",122910701,122913111,"+","ENSG00000203795","FAM24A"
"10",122930901,122954311,"-","ENSG00000119965","C10orf88"
"10",122954381,122997513,"+","ENSG00000179988","PSTK"
"10",122990806,123008817,"-","ENSG00000095574","IKZF5"
"10",123008979,123058311,"+","ENSG00000196177","ACADSB"
"10",123135962,123139423,"+","ENSG00000188620","HMX3"
"10",123148122,123150672,"+","ENSG00000188816","HMX2"
"10",123154402,123170467,"+","ENSG00000154473","BUB3"
"10",123666355,123694607,"+","ENSG00000154478","GPR26"
"10",123706207,123940267,"-","ENSG00000121898","CPXM2"
"10",124007668,124093598,"-","ENSG00000182022","CHST15"
"10",124397303,124418976,"-","ENSG00000065154","OAT"
"10",124445243,124450035,"-","ENSG00000229544","NKX1-2"
"10",124461823,124617888,"+","ENSG00000107902","LHPP"
"10",124619292,124744378,"-","ENSG00000189319","FAM53B"
"10",124748149,124791887,"-","ENSG00000203791","EEF1AKMT2"
"10",124801819,124836667,"+","ENSG00000165660","ABRAXAS2"
"10",124942123,124988189,"+","ENSG00000019995","ZRANB1"
"10",124984317,125161170,"-","ENSG00000175029","CTBP2"
"10",125576522,125683144,"-","ENSG00000175018","TEX36"
"10",125719515,125764143,"+","ENSG00000107938","EDRF1"
"10",125753580,125775821,"-","ENSG00000154485","MMP21"
"10",125784980,125823285,"-","ENSG00000188690","UROS"
"10",125823546,125853695,"+","ENSG00000107949","BCCIP"
"10",125836337,125896436,"-","ENSG00000089876","DHX32"
"10",125896539,126009592,"+","ENSG00000203780","FANK1"
"10",126012381,126388455,"-","ENSG00000148848","ADAM12"
"10",126424997,126670446,"-","ENSG00000154493","C10orf90"
"10",126905409,127452517,"+","ENSG00000150760","DOCK1"
"10",127135426,127196591,"-","ENSG00000188916","INSYN2"
"10",127549369,127552639,"+","ENSG00000214285","NPS"
"10",127737235,127741186,"+","ENSG00000186766","FOXI2"
"10",127877841,127892941,"-","ENSG00000180745","CLRN3"
"10",127907061,128085855,"+","ENSG00000132334","PTPRE"
"10",128096659,128126423,"-","ENSG00000148773","MKI67"
"10",129467190,129770983,"+","ENSG00000170430","MGMT"
"10",129835283,129963841,"-","ENSG00000108001","EBF3"
"10",130020025,130110830,"-","ENSG00000237489","C10orf143"
"10",130136391,130184521,"+","ENSG00000108010","GLRX3"
"10",131092391,131311721,"-","ENSG00000176769","TCERG1L"
"10",131901008,131959834,"+","ENSG00000175470","PPP2R2D"
"10",131966455,131982013,"-","ENSG00000176171","BNIP3"
"10",132104671,132184809,"+","ENSG00000188385","JAKMIP3"
"10",132186948,132205759,"+","ENSG00000151640","DPYSL4"
"10",132207492,132331847,"-","ENSG00000165752","STK32C"
"10",132332154,132381508,"+","ENSG00000148814","LRRC27"
"10",132397168,132417859,"+","ENSG00000171813","PWWP2B"
"10",132537787,132783480,"+","ENSG00000068383","INPP5A"
"10",132783179,132786147,"-","ENSG00000148826","NKX6-2"
"10",132808392,132942823,"-","ENSG00000171811","CFAP46"
"10",133070929,133131675,"+","ENSG00000197177","ADGRA1"
"10",133160219,133226412,"+","ENSG00000171798","KNDC1"
"10",133230217,133231558,"+","ENSG00000171794","UTF1"
"10",133237855,133241928,"+","ENSG00000151650","VENTX"
"10",133262420,133276868,"-","ENSG00000151651","ADAM8"
"10",133278630,133312337,"-","ENSG00000130640","TUBGCP2"
"10",133308914,133313162,"+","ENSG00000198546","ZNF511"
"10",133324072,133336935,"-","ENSG00000130643","CALY"
"10",133347368,133352683,"+","ENSG00000165828","PRAP1"
"10",133355158,133358025,"-","ENSG00000148803","FUOM"
"10",133362485,133373354,"-","ENSG00000127884","ECHS1"
"10",133379261,133391694,"+","ENSG00000148832","PAOX"
"10",133394094,133422520,"+","ENSG00000148824","MTG1"
"10",133420666,133424572,"-","ENSG00000203772","SPRN"
"10",133520406,133561220,"+","ENSG00000130649","CYP2E1"
"10",133553901,133569835,"-","ENSG00000171772","SYCE1"
"10",133623895,133626795,"-","ENSG00000225899","FRG2B"
"11",167784,207428,"-","ENSG00000177951","BET1L"
"11",193080,194573,"+","ENSG00000188076","SCGB1C1"
"11",196738,200261,"+","ENSG00000177947","ODF3"
"11",207511,215113,"+","ENSG00000177963","RIC8A"
"11",215030,236931,"-","ENSG00000142082","SIRT3"
"11",236966,252984,"+","ENSG00000185627","PSMD13"
"11",278365,285359,"+","ENSG00000174885","NLRP6"
"11",289135,296107,"+","ENSG00000142102","PGGHG"
"11",298200,299526,"-","ENSG00000206013","IFITM5"
"11",307631,315272,"+","ENSG00000185201","IFITM2"
"11",313506,315272,"+","ENSG00000185885","IFITM1"
"11",319676,327537,"-","ENSG00000142089","IFITM3"
"11",369499,382117,"+","ENSG00000182272","B4GALNT4"
"11",392614,404908,"+","ENSG00000184363","PKP3"
"11",405716,417455,"-","ENSG00000185187","SIGIRR"
"11",417933,442011,"-","ENSG00000185101","ANO9"
"11",448268,491399,"+","ENSG00000174915","PTDSS2"
"11",494512,507300,"-","ENSG00000023191","RNH1"
"11",532242,537287,"-","ENSG00000174775","HRAS"
"11",537527,554912,"+","ENSG00000161328","LRRC56"
"11",554850,560738,"-","ENSG00000185522","LMNTD2"
"11",560404,564025,"+","ENSG00000099849","RASSF7"
"11",576470,612222,"+","ENSG00000070047","PHRF1"
"11",612553,615999,"-","ENSG00000185507","IRF7"
"11",616565,626078,"-","ENSG00000099834","CDHR5"
"11",626309,627181,"-","ENSG00000070031","SCT"
"11",637293,640706,"+","ENSG00000069696","DRD4"
"11",644233,706715,"-","ENSG00000177030","DEAF1"
"11",694438,727727,"+","ENSG00000177106","EPS8L2"
"11",695428,705028,"+","ENSG00000177042","TMEM80"
"11",747415,765012,"+","ENSG00000177156","TALDO1"
"11",767220,777488,"-","ENSG00000177225","GATD1"
"11",787115,790113,"-","ENSG00000184524","CEND1"
"11",790475,798281,"-","ENSG00000177542","SLC25A22"
"11",797511,799185,"+","ENSG00000274897","PANO1"
"11",799179,809753,"-","ENSG00000177595","PIDD1"
"11",809965,812880,"+","ENSG00000177600","RPLP2"
"11",818914,825573,"+","ENSG00000177666","PNPLA2"
"11",826144,831991,"+","ENSG00000177685","CRACR2B"
"11",832887,839831,"+","ENSG00000177697","CD151"
"11",837356,842529,"-","ENSG00000177700","POLR2L"
"11",842812,867116,"+","ENSG00000214063","TSPAN4"
"11",867860,915058,"-","ENSG00000177830","CHID1"
"11",924894,1012245,"+","ENSG00000183020","AP2A2"
"11",1012823,1036718,"-","ENSG00000184956","MUC6"
"11",1157953,1201138,"+","ENSG00000215182","MUC5AC"
"11",1223066,1262172,"+","ENSG00000117983","MUC5B"
"11",1274371,1309654,"-","ENSG00000078902","TOLLIP"
"11",1389899,1462689,"+","ENSG00000174672","BRSK2"
"11",1469457,1501247,"-","ENSG00000182208","MOB2"
"11",1554051,1572271,"-","ENSG00000184545","DUSP8"
"11",1584342,1585283,"-","ENSG00000205869","KRTAP5-1"
"11",1597177,1598294,"-","ENSG00000205867","KRTAP5-2"
"11",1607565,1608463,"-","ENSG00000196224","KRTAP5-3"
"11",1620958,1622138,"-","ENSG00000241598","KRTAP5-4"
"11",1629775,1630707,"+","ENSG00000185940","KRTAP5-5"
"11",1697195,1697755,"+","ENSG00000205864","KRTAP5-6"
"11",1732406,1750595,"-","ENSG00000244242","IFITM10"
"11",1752755,1764573,"-","ENSG00000117984","CTSD"
"11",1828307,1837521,"+","ENSG00000149043","SYT8"
"11",1838981,1841680,"+","ENSG00000130598","TNNI2"
"11",1852970,1892267,"+","ENSG00000130592","LSP1"
"11",1919703,1938706,"+","ENSG00000130595","TNNT3"
"11",1947278,1984522,"+","ENSG00000214026","MRPL23"
"11",2129112,2149603,"-","ENSG00000167244","IGF2"
"11",2132538,2161209,"-","ENSG00000129965","INS-IGF2"
"11",2159779,2161341,"-","ENSG00000254647","INS"
"11",2163929,2171877,"-","ENSG00000180176","TH"
"11",2268495,2270952,"-","ENSG00000183734","ASCL2"
"11",2295645,2303049,"-","ENSG00000110665","C11orf21"
"11",2301997,2318200,"+","ENSG00000064201","TSPAN32"
"11",2376177,2397419,"+","ENSG00000110651","CD81"
"11",2400488,2403878,"+","ENSG00000184281","TSSC4"
"11",2404515,2423045,"-","ENSG00000070985","TRPM5"
"11",2444684,2849110,"+","ENSG00000053918","KCNQ1"
"11",2883213,2885773,"-","ENSG00000129757","CDKN1C"
"11",2887780,2903740,"-","ENSG00000254827","SLC22A18AS"
"11",2899721,2925246,"+","ENSG00000110628","SLC22A18"
"11",2928273,2929420,"-","ENSG00000181649","PHLDA2"
"11",2944431,2992377,"-","ENSG00000205531","NAP1L4"
"11",3000922,3057613,"-","ENSG00000110619","CARS"
"11",3087107,3166739,"-","ENSG00000021762","OSBPL5"
"11",3217944,3218813,"-","ENSG00000182170","MRGPRG"
"11",3225035,3232386,"-","ENSG00000184350","MRGPRE"
"11",3339261,3379222,"-","ENSG00000005801","ZNF195"
"11",3638503,3642316,"-","ENSG00000167311","ART5"
"11",3645128,3664416,"+","ENSG00000129744","ART1"
"11",3665587,3671384,"-","ENSG00000129749","CHRNA10"
"11",3671083,3797792,"-","ENSG00000110713","NUP98"
"11",3797724,3826371,"+","ENSG00000148985","PGAP2"
"11",3826978,3840959,"-","ENSG00000177105","RHOG"
"11",3854527,4093210,"+","ENSG00000167323","STIM1"
"11",4094707,4138932,"+","ENSG00000167325","RRM1"
"11",4384897,4393702,"-","ENSG00000132109","TRIM21"
"11",4449295,4450361,"+","ENSG00000181963","OR52K2"
"11",4482646,4493497,"+","ENSG00000196778","OR52K1"
"11",4545191,4546144,"+","ENSG00000197790","OR52M1"
"11",4571423,4577820,"-","ENSG00000171987","C11orf40"
"11",4581743,4593340,"+","ENSG00000226288","OR52I2"
"11",4593614,4596574,"+","ENSG00000232268","OR52I1"
"11",4598672,4608231,"-","ENSG00000167333","TRIM68"
"11",4637477,4643060,"+","ENSG00000197428","OR51D1"
"11",4643420,4655488,"+","ENSG00000180785","OR51E1"
"11",4680171,4697854,"-","ENSG00000167332","OR51E2"
"11",4704927,4992429,"+","ENSG00000167346","MMP26"
"11",4821321,4822456,"+","ENSG00000176925","OR51F2"
"11",4847489,4849238,"-","ENSG00000176922","OR51S1"
"11",4881819,4882883,"+","ENSG00000176900","OR51T1"
"11",4903783,4909462,"+","ENSG00000176895","OR51A7"
"11",4912588,4919350,"-","ENSG00000176893","OR51G2"
"11",4942831,4947605,"-","ENSG00000205497","OR51A4"
"11",4954772,4955713,"-","ENSG00000205496","OR51A2"
"11",4994851,5005536,"+","ENSG00000176798","OR51L1"
"11",5046526,5047461,"+","ENSG00000205495","OR52J3"
"11",5058650,5059627,"-","ENSG00000176787","OR52E2"
"11",5069572,5070497,"+","ENSG00000273085","OR52E1"
"11",5128776,5138356,"-","ENSG00000171944","OR52A5"
"11",5143219,5154757,"-","ENSG00000182070","OR52A1"
"11",5199735,5200700,"-","ENSG00000176742","OR51V1"
"11",5225464,5229395,"-","ENSG00000244734","HBB"
"11",5232678,5243657,"-","ENSG00000223609","HBD"
"11",5248079,5249859,"-","ENSG00000213934","HBG1"
"11",5253188,5505605,"-","ENSG00000196565","HBG2"
"11",5268345,5505652,"-","ENSG00000213931","HBE1"
"11",5301014,5301946,"-","ENSG00000183251","OR51B4"
"11",5303444,5505652,"-","ENSG00000167355","OR51B5"
"11",5351508,5352446,"+","ENSG00000176239","OR51B6"
"11",5383812,5393263,"+","ENSG00000184698","OR51M1"
"11",5422111,5423206,"+","ENSG00000167360","OR51Q1"
"11",5440570,5441514,"-","ENSG00000167359","OR51I1"
"11",5449323,5456518,"+","ENSG00000187918","OR51I2"
"11",5488685,5489749,"+","ENSG00000181609","OR52D1"
"11",5507300,5509958,"-","ENSG00000175520","UBQLN3"
"11",5514393,5516705,"-","ENSG00000175518","UBQLNL"
"11",5544489,5548533,"-","ENSG00000181616","OR52H1"
"11",5580877,5581884,"+","ENSG00000187747","OR52B6"
"11",5596109,5612958,"+","ENSG00000121236","TRIM6"
"11",5596725,5644398,"+","ENSG00000258588","TRIM6-TRIM34"
"11",5619764,5644398,"+","ENSG00000258659","TRIM34"
"11",5663557,5938619,"-","ENSG00000132256","TRIM5"
"11",5689697,5737089,"+","ENSG00000132274","TRIM22"
"11",5736448,5738522,"+","ENSG00000181023","OR56B1"
"11",5754243,5755905,"+","ENSG00000181074","OR52N4"
"11",5776165,5783355,"-","ENSG00000181009","OR52N5"
"11",5786471,5791265,"-","ENSG00000181001","OR52N1"
"11",5820314,5821348,"+","ENSG00000180988","OR52N2"
"11",5840928,5841952,"-","ENSG00000205409","OR52E6"
"11",5856674,5857734,"-","ENSG00000183269","OR52E8"
"11",5880629,5887079,"+","ENSG00000180974","OR52E4"
"11",5938751,5951347,"+","ENSG00000184478","OR56A3"
"11",5967177,5968494,"-","ENSG00000188691","OR56A5"
"11",5985892,5986985,"-","ENSG00000183313","OR52L1"
"11",5999445,6006946,"-","ENSG00000183389","OR56A4"
"11",6019336,6034338,"-","ENSG00000180934","OR56A1"
"11",6107684,6108835,"+","ENSG00000180919","OR56B4"
"11",6169330,6170408,"-","ENSG00000255307","OR52B2"
"11",6199146,6200259,"+","ENSG00000175485","OR52W1"
"11",6205566,6211132,"+","ENSG00000180878","C11orf42"
"11",6211335,6234711,"-","ENSG00000051009","FAM160A2"
"11",6234765,6244429,"+","ENSG00000132259","CNGA4"
"11",6259806,6272127,"+","ENSG00000110148","CCKBR"
"11",6318946,6320532,"-","ENSG00000170955","CAVIN3"
"11",6390440,6394998,"+","ENSG00000166311","SMPD1"
"11",6395124,6419414,"-","ENSG00000166313","APBB1"
"11",6431049,6442617,"-","ENSG00000110169","HPX"
"11",6448613,6474459,"-","ENSG00000110171","TRIM3"
"11",6474683,6481479,"-","ENSG00000132254","ARFIP2"
"11",6481485,6508978,"+","ENSG00000283977","AC084337.2"
"11",6481501,6484681,"+","ENSG00000132286","TIMM10B"
"11",6497260,6593758,"+","ENSG00000179532","DNHD1"
"11",6595072,6603616,"-","ENSG00000132275","RRP8"
"11",6603708,6610874,"+","ENSG00000166333","ILK"
"11",6606294,6612539,"-","ENSG00000166337","TAF10"
"11",6612768,6619448,"-","ENSG00000166340","TPP1"
"11",6621330,6655809,"-","ENSG00000166341","DCHS1"
"11",6680782,6683401,"-","ENSG00000158042","MRPL17"
"11",6765626,6771976,"-","ENSG00000188124","OR2AG2"
"11",6783020,6791558,"+","ENSG00000279486","OR2AG1"
"11",6791736,6799689,"-","ENSG00000184933","OR6A2"
"11",6845652,6846705,"+","ENSG00000166363","OR10A5"
"11",6863057,6874717,"+","ENSG00000170790","OR10A2"
"11",6876625,6877619,"+","ENSG00000170782","OR10A4"
"11",6891490,6892599,"-","ENSG00000166368","OR2D2"
"11",6920974,6922043,"+","ENSG00000178358","OR2D3"
"11",6926404,7001004,"+","ENSG00000149054","ZNF215"
"11",6997085,7020346,"-","ENSG00000149050","ZNF214"
"11",7020446,7071308,"+","ENSG00000158077","NLRP14"
"11",7089027,7090900,"+","ENSG00000170748","RBMXL2"
"11",7238778,7469043,"+","ENSG00000170743","SYT9"
"11",7485388,7511377,"+","ENSG00000183801","OLFML1"
"11",7513298,7657127,"+","ENSG00000166387","PPFIBP2"
"11",7665100,7677222,"-","ENSG00000166394","CYB5R2"
"11",7689438,7706421,"-","ENSG00000183378","OVCH2"
"11",7795905,7796973,"-","ENSG00000183303","OR5P2"
"11",7824818,7830840,"-","ENSG00000182334","OR5P3"
"11",7937171,7941708,"-","ENSG00000170683","OR10A3"
"11",7957537,7965426,"-","ENSG00000182261","NLRP10"
"11",7970251,8001862,"+","ENSG00000175390","EIF3F"
"11",8019244,8106112,"+","ENSG00000166402","TUB"
"11",8106056,8169055,"-","ENSG00000166405","RIC3"
"11",8224309,8268716,"-","ENSG00000166407","LMO1"
"11",8391868,8594289,"-","ENSG00000130413","STK33"
"11",8682788,8714759,"+","ENSG00000166441","RPL27A"
"11",8693351,8910951,"-","ENSG00000166444","ST5"
"11",8911139,8920084,"+","ENSG00000166452","AKIP1"
"11",8920076,8933006,"-","ENSG00000176029","C11orf16"
"11",8937579,8938211,"-","ENSG00000176009","ASCL3"
"11",8947202,8965011,"-","ENSG00000175348","TMEM9B"
"11",8980576,9004049,"-","ENSG00000175352","NRIP3"
"11",9019498,9138114,"-","ENSG00000175356","SCUBE2"
"11",9138825,9265350,"-","ENSG00000184014","DENND5A"
"11",9280654,9314636,"-","ENSG00000166471","TMEM41B"
"11",9384652,9448127,"+","ENSG00000205339","IPO7"
"11",9460319,9528524,"+","ENSG00000166478","ZNF143"
"11",9573670,9593457,"+","ENSG00000166483","WEE1"
"11",9664077,9752993,"+","ENSG00000133789","SWAP70"
"11",9778667,10294207,"-","ENSG00000133812","SBF2"
"11",10305073,10307397,"+","ENSG00000148926","ADM"
"11",10308313,10507579,"+","ENSG00000133805","AMPD3"
"11",10507887,10509189,"-","ENSG00000255823","MTRNR2L8"
"11",10511673,10541230,"-","ENSG00000110315","RNF141"
"11",10556966,10611689,"-","ENSG00000133800","LYVE1"
"11",10573091,10693988,"-","ENSG00000072952","MRVI1"
"11",10751246,10801625,"+","ENSG00000198730","CTR9"
"11",10797050,10808940,"-","ENSG00000110321","EIF4G2"
"11",11270877,11622005,"-","ENSG00000110328","GALNT18"
"11",11351942,11353357,"-","ENSG00000254598","CSNK2A3"
"11",11841423,11959323,"+","ENSG00000170242","USP47"
"11",11963106,12009769,"-","ENSG00000050165","DKK3"
"11",12094008,12359144,"+","ENSG00000133816","MICAL2"
"11",12674421,12944737,"+","ENSG00000187079","TEAD1"
"11",13009577,13012106,"+","ENSG00000189431","RASSF10"
"11",13276652,13387266,"+","ENSG00000133794","ARNTL"
"11",13388001,13463297,"-","ENSG00000148925","BTBD10"
"11",13492054,13496181,"-","ENSG00000152266","PTH"
"11",13668668,13732346,"+","ENSG00000197601","FAR1"
"11",13962723,14268133,"+","ENSG00000262655","SPON1"
"11",14277922,14364506,"-","ENSG00000133818","RRAS2"
"11",14443440,14500027,"-","ENSG00000129083","COPB1"
"11",14504874,14643635,"-","ENSG00000129084","PSMA1"
"11",14643804,14872044,"+","ENSG00000152270","PDE3B"
"11",14877440,14892252,"-","ENSG00000186104","CYP2R1"
"11",14904997,15082342,"+","ENSG00000175868","CALCB"
"11",14966668,14972354,"-","ENSG00000110680","CALCA"
"11",15112424,15247208,"+","ENSG00000188487","INSC"
"11",15966449,16739591,"-","ENSG00000110693","SOX6"
"11",16613132,16758340,"+","ENSG00000110696","C11orf58"
"11",16777297,17014414,"-","ENSG00000166689","PLEKHA7"
"11",17074388,17077715,"-","ENSG00000110700","RPS13"
"11",17077730,17207983,"-","ENSG00000011405","PIK3C2A"
"11",17208153,17349980,"+","ENSG00000070081","NUCB2"
"11",17351726,17377341,"+","ENSG00000188211","NCR3LG1"
"11",17385859,17389331,"-","ENSG00000187486","KCNJ11"
"11",17392498,17476879,"-","ENSG00000006071","ABCC8"
"11",17493895,17544416,"-","ENSG00000006611","USH1C"
"11",17547373,17647150,"+","ENSG00000188162","OTOG"
"11",17719571,17722136,"+","ENSG00000129152","MYOD1"
"11",17734774,17856804,"+","ENSG00000129159","KCNC1"
"11",17788048,18013047,"-","ENSG00000129158","SERGEF"
"11",18017564,18042426,"-","ENSG00000129167","TPH1"
"11",18069935,18106087,"-","ENSG00000166788","SAAL1"
"11",18120955,18138480,"+","ENSG00000179826","MRGPRX3"
"11",18172837,18174280,"+","ENSG00000179817","MRGPRX4"
"11",18231355,18236802,"-","ENSG00000148965","SAA4"
"11",18231423,18248635,"-","ENSG00000255071","SAA2-SAA4"
"11",18239223,18248643,"-","ENSG00000134339","SAA2"
"11",18266260,18269977,"+","ENSG00000173432","SAA1"
"11",18278668,18322198,"-","ENSG00000110756","HPS5"
"11",18322295,18367045,"+","ENSG00000110768","GTF2H1"
"11",18394560,18408425,"+","ENSG00000134333","LDHA"
"11",18412318,18452063,"+","ENSG00000166796","LDHC"
"11",18455824,18479600,"+","ENSG00000166800","LDHAL6A"
"11",18468336,18526951,"-","ENSG00000074319","TSG101"
"11",18529609,18588747,"-","ENSG00000151116","UEVLD"
"11",18588781,18610255,"+","ENSG00000247595","SPTY2D1OS"
"11",18606403,18634791,"-","ENSG00000179119","SPTY2D1"
"11",18693122,18704785,"+","ENSG00000151117","TMEM86A"
"11",18704305,18726230,"-","ENSG00000179057","IGSF22"
"11",18727928,18792721,"-","ENSG00000110786","PTPN5"
"11",18933813,18939507,"-","ENSG00000170255","MRGPRX1"
"11",19054455,19060681,"-","ENSG00000183695","MRGPRX2"
"11",19117099,19176422,"+","ENSG00000177054","ZDHHC13"
"11",19182037,19210571,"-","ENSG00000129170","CSRP3"
"11",19224063,19241620,"-","ENSG00000129173","E2F8"
"11",19350724,20121601,"+","ENSG00000166833","NAV2"
"11",20156155,20160613,"-","ENSG00000109851","DBX1"
"11",20363685,20383783,"+","ENSG00000109854","HTATIP2"
"11",20387558,20509338,"+","ENSG00000185238","PRMT3"
"11",20599400,20659285,"+","ENSG00000165970","SLC6A5"
"11",20669551,21575681,"+","ENSG00000165973","NELL1"
"11",21799934,22283357,"+","ENSG00000171714","ANO5"
"11",22338097,22379503,"+","ENSG00000091664","SLC17A6"
"11",22622890,22625841,"-","ENSG00000183161","FANCF"
"11",22625509,22813055,"+","ENSG00000148935","GAS2"
"11",22813799,22830299,"-","ENSG00000198168","SVIP"
"11",22846931,22860426,"-","ENSG00000255359","CCDC179"
"11",24496970,25082638,"+","ENSG00000187398","LUZP2"
"11",26309599,26663289,"+","ENSG00000134343","ANO3"
"11",26559032,26572263,"-","ENSG00000169550","MUC15"
"11",26667020,26723427,"-","ENSG00000148942","SLC5A12"
"11",26994184,26996121,"+","ENSG00000176971","FIBIN"
"11",27040725,27127809,"+","ENSG00000129151","BBOX1"
"11",27330827,27363234,"-","ENSG00000109881","CCDC34"
"11",27365961,27472790,"-","ENSG00000205213","LGR4"
"11",27494418,27506769,"-","ENSG00000148943","LIN7C"
"11",27654893,27722058,"-","ENSG00000176697","BDNF"
"11",28020619,28108156,"-","ENSG00000121621","KIF18A"
"11",28108248,28527041,"+","ENSG00000169519","METTL15"
"11",30009730,30017030,"-","ENSG00000182255","KCNA4"
"11",30231016,30235261,"+","ENSG00000131808","FSHB"
"11",30323104,30338223,"+","ENSG00000152219","ARL14EP"
"11",30384493,30586872,"-","ENSG00000066382","MPPED2"
"11",30830369,31369810,"-","ENSG00000170959","DCDC1"
"11",31369840,31432835,"+","ENSG00000170946","DNAJC24"
"11",31432401,31509645,"-","ENSG00000148950","IMMP1L"
"11",31509755,31790324,"+","ENSG00000109911","ELP4"
"11",31784779,31818062,"-","ENSG00000007372","PAX6"
"11",32090904,32105755,"+","ENSG00000049449","RCN1"
"11",32387775,32435885,"-","ENSG00000184937","WT1"
"11",32583798,32606264,"+","ENSG00000149100","EIF3M"
"11",32602246,32794658,"-","ENSG00000186714","CCDC73"
"11",32829927,32858120,"+","ENSG00000135378","PRRG4"
"11",32892820,32993316,"+","ENSG00000060749","QSER1"
"11",33015876,33033582,"+","ENSG00000121690","DEPDC7"
"11",33039417,33105943,"+","ENSG00000176148","TCP11L1"
"11",33077188,33162371,"-","ENSG00000176102","CSTF3"
"11",33256672,33357023,"+","ENSG00000110422","HIPK3"
"11",33376466,33674102,"+","ENSG00000110427","KIAA1549L"
"11",33698261,33700801,"-","ENSG00000205177","C11orf91"
"11",33698261,33722467,"-","ENSG00000284969","AL049629.2"
"11",33703010,33736491,"-","ENSG00000085063","CD59"
"11",33740939,33774543,"-","ENSG00000110429","FBXO3"
"11",33858576,33892076,"-","ENSG00000135363","LMO2"
"11",34051731,34102610,"+","ENSG00000135387","CAPRIN1"
"11",34105617,34147670,"+","ENSG00000135372","NAT10"
"11",34150987,34358010,"-","ENSG00000166016","ABTB2"
"11",34438934,34472060,"+","ENSG00000121691","CAT"
"11",34478793,34513805,"-","ENSG00000135374","ELF5"
"11",34621093,34661057,"+","ENSG00000135373","EHF"
"11",34853094,34916379,"-","ENSG00000149089","APIP"
"11",34915829,35020591,"+","ENSG00000110435","PDHX"
"11",35138870,35232402,"+","ENSG00000026508","CD44"
"11",35251205,35420063,"-","ENSG00000110436","SLC1A2"
"11",35431823,35530300,"-","ENSG00000149090","PAMR1"
"11",35618419,35620868,"+","ENSG00000179431","FJX1"
"11",35662775,35818007,"+","ENSG00000166326","TRIM44"
"11",35943981,36232136,"+","ENSG00000179241","LDLRAD3"
"11",36269284,36289449,"-","ENSG00000110442","COMMD9"
"11",36296288,36465204,"+","ENSG00000135362","PRR5L"
"11",36483769,36510272,"-","ENSG00000175104","TRAF6"
"11",36510709,36593156,"+","ENSG00000166349","RAG1"
"11",36575574,36598279,"-","ENSG00000175097","RAG2"
"11",36594493,36659290,"+","ENSG00000166352","C11orf74"
"11",40114203,41459773,"-","ENSG00000148948","LRRC4C"
"11",43311963,43344529,"+","ENSG00000166181","API5"
"11",43358920,43494933,"+","ENSG00000052841","TTC17"
"11",43680680,43856617,"+","ENSG00000149084","HSD17B12"
"11",43880811,43920274,"+","ENSG00000166199","ALKBH3"
"11",43925342,43943883,"+","ENSG00000187479","C11orf96"
"11",44047981,44059977,"+","ENSG00000205126","ACCSL"
"11",44065925,44084222,"+","ENSG00000110455","ACCS"
